timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,4136795,3631921,476649,2844509,8229113,8233055,7473734,27528,19472
10,4136933,3632151,476700,2844273,8168200,8171112,7428346,27520,19495
20,4136054,3632094,476676,2843956,8158914,8161284,7422745,27536,19497
30,4136277,3632230,476631,2843947,8157771,8159601,7421863,27528,19520
40,4136059,3632560,476641,2843880,8157247,8159536,7421655,27536,19489
50,4136992,3632539,476714,2843837,8157215,8159296,7421459,27552,19492
60,4136272,3632867,476653,2843740,8157513,8159579,7421761,27528,19496
70,4136662,3632721,476646,2843462,8157315,8159500,7421861,27512,19485
80,4136155,3633024,476647,2843864,8157345,8159386,7421867,27512,19485
90,4135397,3633051,476587,2843262,8157251,8159254,7421900,27520,19487
100,4136754,3633047,476624,2843787,8157244,8159309,7421841,27560,19486
110,4136367,3633326,476630,2843732,8157090,8159265,7422022,27536,19497
120,4136692,3633287,476600,2843800,8157065,8159304,7421569,27536,19481
130,4135897,3633426,476669,2844004,8157366,8159367,7421780,27544,19491
140,4136013,3633639,476662,2843644,8157073,8159206,7421574,27512,19485
150,4136357,3633728,476608,2843694,8157221,8159453,7421622,27552,19508
160,4136026,3633512,476631,2843891,8157260,8159319,7421918,27528,19504
170,4136776,3633909,476617,2843965,8157251,8159413,7421786,27528,19504
180,4136857,3634006,476639,2844040,8157204,8159220,7421811,27512,19485
190,4136949,3634095,476649,2843904,8157326,8159394,7422253,27520,19495
200,4136927,3634311,476678,2843866,8157230,8159284,7422210,27520,19495
210,4137123,3634364,476676,2843879,8157255,8159371,7422041,27544,19491
220,4136852,3634470,476680,2843846,8157326,8159313,7421975,27544,19483
230,4136015,3634523,476717,2843782,8157085,8159122,7422028,27520,19463
240,4136087,3634614,476660,2844018,8157128,8159132,7421978,27528,19496
250,4137529,3634691,476660,2843767,8157172,8159204,7421919,27520,19479
260,4137142,3634701,476621,2844220,8157174,8159244,7421996,27536,19465
