timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,4420482,4901005,691731,3648052,8225995,8230155,7111013,26688,25673
10,4420520,4901125,691705,3647582,8165610,8168682,7071891,26680,25680
20,4420898,4901256,691757,3647356,8156456,8158809,7067826,26656,25691
30,4420880,4901173,691754,3647844,8155106,8157300,7067383,26688,25673
40,4420928,4901299,691725,3647828,8154791,8156992,7067653,26680,25680
50,4421039,4901472,691787,3647504,8154867,8156878,7067487,26672,25702
60,4421091,4901415,691728,3647286,8154857,8156828,7067421,26680,25664
70,4421242,4901341,691666,3647459,8154604,8156830,7067116,26688,25673
80,4421307,4901541,691732,3647920,8154514,8156761,7066829,26672,25694
90,4421307,4901553,691785,3647337,8154675,8156715,7066478,26688,25697
100,4421494,4901791,691700,3647244,8154726,8156765,7066640,26664,25677
110,4421629,4902056,691733,3647892,8154502,8156793,7066334,26696,25682
120,4421701,4902023,691733,3647421,8154713,8156821,7066772,26672,25670
130,4421739,4901945,691720,3647091,8154687,8156868,7066922,26688,25673
140,4421835,4902026,691666,3647326,8154510,8156604,7066204,26696,25698
150,4422042,4902138,691684,3647157,8154694,8156648,7066896,26680,25696
160,4422085,4902290,691702,3647832,8154427,8156655,7067351,26664,25669
170,4422094,4902316,691733,3647417,8154640,8156820,7066796,26680,25688
180,4422171,4902516,691734,3647203,8154767,8156869,7066584,26680,25696
190,4422366,4902546,691645,3647281,8154491,8156667,7066759,26664,25669
200,4422534,4902604,691748,3647889,8154731,8156814,7066978,26664,25669
210,4422566,4902575,691669,3647583,8154463,8156596,7066280,26672,25662
220,4422694,4902928,691735,3647133,8154537,8156710,7066867,26664,25669
230,4422772,4903131,691711,3647078,8154633,8156803,7066641,26704,25668
240,4422841,4902829,691665,3647412,8154727,8156831,7066777,26688,25689
250,4423032,4902965,691741,3647310,8154641,8156837,7067383,26648,25666
260,4423210,4903260,691752,3647240,8154535,8156592,7066980,26688,25697
270,4423168,4903346,691762,3646774,8154598,8156797,7066798,26664,25677
280,4423198,4903293,691733,3647083,8154528,8156710,7067254,26672,25686
290,4423390,4903548,691759,3646992,8154646,8156638,7067497,26664,25669
300,4423574,4903466,691736,3647070,8154649,8156792,7067600,26680,25680
310,4423581,4903624,691748,3647091,8154741,8156901,7068009,26704,25700
320,4423549,4903778,691725,3647312,8154637,8156723,7067779,26680,25688
330,4423693,4903744,691733,3647006,8154625,8156695,7067456,26688,25681
340,4423871,4903717,691746,3647228,8154660,8156881,7067607,26696,25690
350,4423896,4903982,691746,3647417,8154601,8156697,7066875,26688,25681
360,4424143,4904084,691770,3647628,8154595,8156625,7066960,26688,25697
370,4424246,4904101,691731,3647332,8154550,8156742,7067043,26720,25695
380,4424173,4904077,691741,3647451,8154620,8156891,7067526,26696,25682
390,4424309,4904101,691776,3647669,8154634,8156833,7067267,26680,25672
400,4424364,4904299,691721,3647280,8154549,8156691,7066932,26704,25692
410,4424383,4904540,691732,3647426,8154403,8156529,7066683,26680,25680
420,4424493,4904580,691738,3647206,8154664,8156774,7066884,26688,25689
430,4424602,4904721,691697,3647383,8154714,8156675,7066640,26696,25682
440,4424912,4904815,691790,3647393,8154781,8156870,7066375,26704,25692
450,4424905,4904725,691689,3647240,8154585,8156855,7066565,26680,25696
460,4424882,4904782,691723,3646802,8154539,8156717,7066386,26680,25680
470,4425168,4904945,691708,3647481,8154647,8156811,7066593,26640,25672
480,4425139,4905247,691766,3647366,8154627,8156739,7066272,26688,25681
490,4425330,4905099,691696,3647059,8154646,8156776,7066634,26672,25678
500,4425416,4905219,691714,3647592,8154597,8156651,7066648,26696,25666
510,4425348,4905267,691693,3647438,8154676,8156800,7066562,26664,25693
520,4425596,4905393,691696,3647273,8154610,8156656,7066909,26672,25686
530,4425739,4905363,691692,3647299,8154518,8156684,7066628,26664,25693
540,4425714,4905565,691773,3647698,8154633,8156868,7067141,26696,25706
550,4425771,4905498,691723,3647766,8154746,8156882,7067296,26680,25696
560,4425741,4905672,691804,3647721,8154508,8156748,7066905,26720,25695
570,4425749,4905787,691735,3647547,8154756,8156851,7066856,26672,25678
580,4426245,4905934,691707,3647117,8154478,8156723,7067049,26680,25680
590,4426216,4906086,691773,3647427,8154596,8156826,7066709,26704,25700
600,4426413,4905981,691710,3647207,8154780,8156712,7066898,26696,25706
610,4426445,4906217,691699,3647519,8154626,8157021,7066855,26680,25688
620,4426804,4906321,691722,3647282,8154734,8156767,7066906,26688,25705
630,4426601,4906382,691700,3647748,8154484,8156824,7067169,26672,25670
640,4426803,4906552,691735,3647352,8154629,8156869,7066896,26688,25681
650,4426979,4906552,691747,3646948,8154738,8156892,7066972,26688,25705
660,4427032,4906695,691733,3646605,8154768,8156715,7067233,26672,25670
670,4427033,4906773,691622,3647192,8154761,8156890,7067682,26664,25685
680,4427230,4906828,691743,3647289,8154991,8156957,7067174,26696,25682
690,4427170,4906945,691684,3647302,8154705,8156831,7067072,26672,25702
700,4427557,4907011,691740,3647258,8154678,8156771,7066794,26680,25696
710,4427412,4906923,691691,3647206,8154707,8156858,7066849,26672,25686
720,4427348,4907139,691712,3647722,8154605,8156748,7067478,26672,25686
730,4427625,4907321,691783,3647284,8154652,8156819,7067263,26680,25664
740,4427755,4907207,691709,3647687,8154717,8156801,7067276,26688,25697
750,4427920,4907342,691741,3647749,8154666,8156803,7067315,26688,25713
760,4427816,4907387,691737,3647570,8154648,8156764,7067143,26656,25691
770,4428054,4907654,691801,3647516,8154727,8156846,7067436,26680,25688
780,4428362,4907688,691728,3647474,8154709,8156874,7066801,26696,25690
790,4428137,4907650,691738,3647101,8154636,8156811,7066781,26680,25688
800,4428394,4907686,691724,3647320,8154654,8156839,7066888,26696,25698
810,4428546,4907980,691655,3647063,8154649,8156795,7066953,26672,25702
820,4428538,4908000,691705,3647376,8154675,8156891,7066903,26656,25699
830,4428575,4907920,691712,3647225,8154458,8156592,7066589,26688,25697
840,4428756,4908062,691626,3646898,8154510,8156768,7067006,26656,25683
850,4428843,4908316,691651,3647312,8154543,8156656,7067314,26688,25697
860,4428843,4908269,691673,3647112,8154697,8156862,7067282,26712,25693
870,4428897,4908324,691666,3647232,8154490,8156498,7066982,26680,25712
880,4429319,4908619,691732,3646535,8154598,8156626,7066890,26672,25694
890,4429289,4908413,691665,3646879,8154657,8156802,7067057,26680,25688
900,4429383,4908579,691746,3647278,8154594,8156744,7066857,26680,25688
910,4429482,4908716,691760,3646835,8154650,8156675,7066473,26680,25664
920,4429637,4908691,691747,3646769,8154513,8156863,7066786,26656,25691
930,4429717,4908943,691742,3646615,8154705,8156924,7066501,26680,25704
940,4429673,4909088,691707,3646938,8154632,8156828,7066435,26712,25709
950,4429852,4908860,691699,3646780,8154497,8156823,7066465,26688,25721
960,4430051,4909314,691743,3646848,8154569,8156697,7066251,26696,25698
970,4430099,4909171,691726,3646771,8154552,8156742,7066408,26704,25700
980,4430188,4909340,691655,3646996,8154601,8156747,7066497,26664,25685
990,4430348,4909528,691769,3647098,8154499,8156763,7066615,26664,25701
1000,4430235,4909567,691740,3647029,8154392,8156738,7066634,26672,25694
1010,4430255,4909620,691696,3646737,8154434,8156695,7066509,26672,25702
1020,4430566,4909489,691690,3646790,8154585,8156779,7066370,26672,25702
1030,4430494,4909744,691672,3646984,8154594,8156692,7065681,26704,25684
1040,4430837,4909796,691734,3646827,8154649,8156809,7065241,26688,25697
1050,4431011,4909736,691641,3647157,8154705,8156717,7065060,26688,25705
1060,4431101,4909935,691654,3647077,8154810,8156921,7065437,26672,25702
1070,4430883,4910075,691639,3646953,8154727,8156847,7065274,26696,25706
1080,4431092,4910324,691641,3647229,8154520,8156583,7064990,26704,25708
