timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,4821925,4006789,381450,3190814,8228080,8232622,7490412,27832,16639
10,4822184,4006597,381416,3190167,8167982,8170948,7444734,27808,16602
20,4822370,4006533,381437,3190110,8158981,8161564,7439302,27848,16601
30,4822199,4006196,381360,3190155,8157585,8159709,7438681,27848,16633
40,4822482,4006114,381436,3190348,8157613,8159908,7438439,27824,16629
50,4822287,4006183,381441,3189760,8157460,8159662,7438515,27816,16612
60,4821924,4005964,381462,3190083,8157493,8159556,7438583,27824,16613
70,4822836,4005817,381433,3189811,8157525,8159597,7438890,27832,16615
80,4822235,4005602,381472,3190137,8157481,8159789,7438583,27856,16635
90,4821983,4005435,381398,3189703,8157394,8159625,7438546,27840,16616
100,4822011,4005459,381386,3189779,8157396,8159679,7438511,27848,16633
110,4822536,4005076,381436,3189943,8157350,8159832,7438722,27856,16595
120,4822399,4005230,381419,3189911,8157507,8159844,7439099,27832,16615
130,4822915,4005185,381378,3189946,8157613,8159921,7439063,27848,16617
140,4822641,4004962,381433,3189982,8157596,8159767,7439216,27816,16604
150,4822647,4004850,381400,3189563,8157497,8159660,7439108,27832,16591
160,4822611,4004571,381437,3189624,8157498,8159798,7439035,27840,16600
170,4822980,4004459,381423,3189779,8157416,8159368,7439065,27840,16632
180,4822555,4004399,381394,3189903,8157812,8159721,7438974,27840,16600
190,4822359,4004217,381469,3190022,8157380,8159762,7439074,27864,16628
200,4822521,4004061,381429,3189995,8157510,8159682,7439213,27840,16592
210,4822187,4004038,381468,3189657,8157528,8159658,7439007,27824,16621
220,4822248,4003902,381472,3189682,8157393,8159537,7439098,27840,16616
230,4822593,4003798,381366,3189673,8157612,8159960,7439409,27824,16621
240,4821942,4003606,381420,3189732,8157670,8159730,7439028,27824,16613
250,4822355,4003571,381442,3189833,8157438,8159641,7439133,27848,16617
260,4822380,4003346,381474,3189704,8157535,8159476,7439181,27832,16591
270,4822480,4003376,381363,3189979,8157349,8159592,7439050,27840,16624
280,4822312,4003071,381435,3189488,8157445,8159898,7439408,27840,16624
290,4822418,4002879,381425,3189541,8157582,8159306,7439041,27864,16636
300,4822384,4002796,381365,3189523,8157391,8159428,7439141,27840,16640
310,4822326,4002773,381382,3189608,8157208,8159602,7438899,27832,16607
320,4822438,4002482,381400,3189603,8157533,8159611,7439366,27832,16591
330,4822604,4002407,381421,3190074,8157333,8159588,7439286,27824,16597
340,4822467,4002257,381418,3189996,8157413,8159583,7439316,27856,16611
350,4822614,4002179,381421,3189988,8157429,8159567,7439174,27832,16615
360,4822606,4002011,381425,3189927,8157579,8159836,7439131,27848,16617
370,4822480,4001797,381467,3190092,8157555,8159616,7439101,27848,16601
380,4822539,4001840,381398,3189762,8157452,8159567,7439126,27864,16612
390,4822647,4001628,381393,3189788,8157458,8159759,7439159,27840,16592
400,4822807,4001512,381420,3189688,8157683,8159840,7438933,27864,16596
410,4822291,4001313,381429,3189720,8157355,8159487,7439007,27848,16617
420,4822928,4001166,381394,3189614,8157481,8159889,7439531,27872,16614
430,4822928,4001026,381489,3189807,8157552,8159740,7439529,27816,16612
440,4822898,4000959,381385,3189447,8157491,8159609,7439024,27832,16607
450,4822470,4000711,381375,3189935,8157527,8159749,7438893,27848,16609
460,4822488,4000691,381457,3189444,8157688,8159922,7439312,27840,16608
470,4822792,4000422,381443,3189837,8157106,8159600,7439011,27832,16607
480,4822980,4000184,381386,3189482,8157593,8160046,7439296,27848,16609
490,4822481,4000347,381375,3189711,8157511,8159769,7439271,27840,16616
500,4822410,3999947,381426,3189493,8157370,8159745,7439339,27832,16607
510,4822449,3999972,381363,3189673,8157222,8159866,7439147,27856,16603
