timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,0.7716859817504883,0.6505012035369873,0.0874036788940429,0.3957960605621338,1.1773857593536377,1.1779561042785645,1.0204786777496337,28.03936827649348,56.29510948348211
10,0.7716691017150878,0.6505099296569824,0.0873960971832275,0.3957889080047607,1.1686280250549317,1.168979787826538,1.0148769378662108,28.01922636758984,56.3057907988098
20,0.7716981410980225,0.6504996299743652,0.0874016761779785,0.3957677364349365,1.1672422885894775,1.1675076484680176,1.0142141819000243,27.9990844586862,56.32867933165484
30,0.77164306640625,0.650503921508789,0.0874035358428955,0.3957741737365722,1.167056894302368,1.1673017978668212,1.0142040252685547,27.97894254978256,56.28900587472343
40,0.7716835498809814,0.6505290985107421,0.0873991012573242,0.3957499980926514,1.167031717300415,1.167245292663574,1.0141629695892334,27.97894254978256,56.30121309224079
50,0.7716866970062256,0.6505346775054931,0.0873963832855224,0.3957461357116699,1.1669855117797852,1.1672265529632568,1.014186429977417,27.9990844586862,56.304264896620126
60,0.7716788291931153,0.6505468368530273,0.0873965263366699,0.3957130908966064,1.1670048236846924,1.1672487258911133,1.014288854598999,27.97894254978256,56.26459143968872
70,0.771677541732788,0.6505469799041748,0.0874053955078125,0.395802354812622,1.167015266418457,1.167238140106201,1.0142518043518065,27.9990844586862,56.304264896620126
80,0.7716599464416504,0.6505436897277832,0.0874022483825683,0.3957916259765625,1.1669979572296143,1.1672422885894775,1.0142096042633055,27.9990844586862,56.23102159151598
90,0.7716831207275391,0.6505635738372803,0.0873968124389648,0.3957532882690429,1.1670191287994385,1.1672487258911133,1.014181137084961,27.9990844586862,56.27985046158541
100,0.7716507911682129,0.6505721569061279,0.0873953819274902,0.3957756042480468,1.166991090774536,1.16724214553833,1.0141964435577393,27.95880064087892,56.2752727550164
110,0.7716862678527832,0.6505851745605469,0.0874073982238769,0.3958123683929443,1.1670124053955078,1.1672289848327635,1.0141744136810302,28.01922636758984,56.29358358129244
120,0.7717007160186767,0.6505652904510498,0.0874083995819091,0.3957339763641357,1.1670159816741943,1.1672485828399657,1.014180564880371,28.01922636758984,56.3057907988098
130,0.7716861248016357,0.6505730152130127,0.08739595413208,0.3957451343536377,1.1670207023620605,1.1672447204589844,1.014187431335449,27.97894254978256,56.30121309224079
140,0.7716608047485352,0.6505701541900635,0.0873960971832275,0.3957239627838134,1.1670033931732178,1.1672265529632568,1.0141829967498779,27.97894254978256,56.30121309224079
150,0.7716656684875488,0.6505801677703857,0.0873919486999511,0.3957505702972412,1.1669760704040526,1.167221689224243,1.0141865730285644,27.93865873197528,56.260013733119706
160,0.771631908416748,0.6505897521972656,0.087394094467163,0.395776891708374,1.1669878005981444,1.1672155380249023,1.0142201900482177,27.95880064087892,56.29968719005112
170,0.7716811180114745,0.6505953311920166,0.087401533126831,0.395754861831665,1.1670142650604247,1.1672165393829346,1.0141867160797118,27.9990844586862,56.29205767910277
180,0.7716341972351074,0.6506099224090576,0.0873999595642089,0.3957492828369141,1.1670095443725583,1.16725172996521,1.0141944408416748,27.95880064087892,56.25085831998169
190,0.7716044425964356,0.6505993366241455,0.087397813796997,0.3957441329956054,1.1669981002807617,1.1672215461730957,1.0142011642456055,27.97894254978256,56.28900587472343
200,0.7716337680816651,0.6506073474884033,0.0873932361602783,0.3956896305084228,1.1669975280761715,1.1672258377075195,1.014241361618042,27.9990844586862,56.26764324406805
210,0.7716253280639648,0.6506011962890624,0.0873915195465087,0.3956960678100585,1.1669965267181397,1.1672176837921142,1.014223337173462,27.93865873197528,56.27222095063706
220,0.7716317653656005,0.6506223678588867,0.0874118328094482,0.39569993019104,1.167004108428955,1.167249870300293,1.0142509460449218,28.03936827649348,56.29510948348211
230,0.7716467857360839,0.6506166458129883,0.087397813796997,0.3956783294677734,1.1670039653778077,1.167239999771118,1.0142266273498535,28.01922636758984,56.26916914625773
240,0.7716347694396972,0.6506272315979004,0.0873889446258544,0.3956966400146484,1.166989231109619,1.1672089576721192,1.0142457962036133,27.9990844586862,56.304264896620126
250,0.7716167449951171,0.6505923271179199,0.0873929500579833,0.3956757545471191,1.167017126083374,1.1672361373901368,1.0142545223236084,27.9990844586862,56.27985046158541
260,0.7716148853302002,0.6506369590759277,0.0873949527740478,0.395677900314331,1.1670063972473144,1.1672268390655518,1.0142399311065673,27.97894254978256,56.31342030975814
270,0.7716000080108643,0.6506472587585449,0.0874053955078125,0.3956251144409179,1.1670265674591065,1.1672555923461914,1.0142442226409911,27.95880064087892,56.2752727550164
280,0.7716204643249511,0.6506561279296875,0.0874002456665039,0.3956717491149902,1.1670108318328858,1.1672254085540772,1.0142380714416503,28.03936827649348,56.270695048447394
290,0.7716040134429931,0.6506535530090332,0.0873938083648681,0.3956850528717041,1.1669720649719235,1.1671969413757324,1.0142748355865479,28.03936827649348,56.29510948348211
300,0.7716123104095459,0.6506847381591797,0.0873983860015869,0.3957359790802002,1.1669886589050291,1.1672289848327635,1.0142276287078857,27.9990844586862,56.26764324406805
310,0.7715819835662842,0.6506403923034668,0.087399673461914,0.395668601989746,1.1669983863830566,1.1672179698944092,1.014256525039673,27.97894254978256,56.27679865720607
320,0.771586561203003,0.6506771564483642,0.0873879432678222,0.395743703842163,1.1669849395751952,1.167236280441284,1.0142932891845702,28.079652094300755,56.32410162508583
330,0.7715912818908691,0.6506923198699951,0.0873916625976562,0.3957125186920165,1.1670023918151855,1.1672357082366942,1.0142794132232666,27.9990844586862,56.29205767910277
