time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
130022,-0.08,-0.13,1.01,3.97,-0.67,23.56
130037,-0.06,-0.13,1.00,2.62,-1.53,21.91
130053,-0.03,-0.15,1.00,-0.31,-1.22,19.59
130069,-0.02,-0.15,1.00,-0.85,-2.01,17.40
130085,-0.01,-0.13,1.00,0.61,-1.53,16.05
130101,0.00,-0.13,1.01,0.73,-1.16,14.71
130117,0.00,-0.13,1.00,3.60,-0.92,17.82
130133,0.02,-0.15,1.00,2.87,-1.28,19.53
130149,0.07,-0.17,1.01,0.79,-1.04,22.28
130165,0.08,-0.18,1.01,4.64,-1.89,21.00
130181,0.09,-0.17,1.00,3.78,-2.14,18.74
130197,0.11,-0.16,1.00,2.14,-2.14,15.20
130213,0.10,-0.14,1.01,5.74,-0.92,12.02
130229,0.10,-0.14,1.00,3.85,-1.83,10.19
130245,0.10,-0.11,1.01,4.88,-1.34,6.71
130261,0.11,-0.08,1.00,4.09,-1.22,3.97
130277,0.11,-0.03,1.01,2.44,-1.59,4.09
130293,0.09,-0.01,1.01,2.75,-1.71,7.08
130309,0.08,-0.03,0.99,1.16,-1.53,10.50
130325,0.10,-0.09,1.00,0.37,-1.65,12.21
130341,0.12,-0.09,1.01,2.38,-1.59,11.90
130357,0.13,-0.08,1.01,-0.98,-1.71,6.71
130373,0.10,-0.05,1.00,-0.49,-1.53,4.46
130389,0.08,-0.02,1.01,1.46,-1.59,0.37
130405,0.07,-0.02,1.00,2.50,-1.53,-1.46
130421,0.10,-0.02,1.00,1.71,-1.95,-4.33
130437,0.12,0.01,1.01,2.01,-2.14,-8.42
130453,0.13,0.01,1.00,3.05,-1.95,-10.31
130469,0.12,0.05,1.00,2.50,-2.08,-13.12
130485,0.11,0.03,1.00,3.30,-2.38,-12.45
130501,0.12,0.03,1.00,2.62,-2.20,-12.15
130517,0.13,0.02,1.00,2.75,-2.38,-11.96
130533,0.12,0.05,1.01,1.34,-2.44,-17.46
130549,0.12,0.05,1.00,1.65,-2.38,-19.78
130565,0.11,0.07,1.00,-0.06,-2.81,-21.42
130581,0.09,0.05,1.01,2.93,-2.44,-20.08
130597,0.09,0.02,1.02,2.26,-3.05,-20.69
130613,0.10,0.03,1.01,0.24,-1.89,-22.64
130629,0.11,0.04,1.00,1.83,-2.01,-23.80
130645,0.10,0.05,1.00,2.99,-2.62,-24.29
130661,0.10,0.08,1.00,2.75,-2.99,-25.76
130677,0.11,0.09,1.01,1.34,-3.17,-27.71
130693,0.11,0.07,1.00,0.37,-3.42,-28.26
130709,0.07,0.07,1.00,0.49,-3.42,-27.95
