time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
220022,0.01,0.01,1.00,1.53,-1.89,2.08
220037,0.01,0.01,1.00,1.59,-1.89,2.14
220053,0.01,0.01,1.00,1.59,-1.89,2.08
220069,0.01,0.01,1.00,1.59,-1.95,2.14
220085,0.01,0.01,1.00,1.65,-1.89,2.14
220101,0.01,0.01,1.00,1.65,-1.89,2.14
220117,0.01,0.01,1.00,1.59,-1.95,2.14
220133,0.01,0.01,1.00,1.59,-1.89,2.08
220149,0.01,0.01,1.00,1.65,-1.83,2.14
220165,0.00,0.01,1.00,1.53,-1.89,2.14
220181,0.01,0.01,1.00,1.59,-1.83,2.14
220197,0.01,0.01,1.00,1.65,-1.83,2.14
220213,0.01,0.01,1.00,1.59,-1.89,2.08
220229,0.01,0.01,1.00,1.65,-1.95,2.08
220245,0.01,0.01,1.00,1.59,-1.83,2.20
220261,0.01,0.01,1.00,1.59,-1.83,2.14
220277,0.01,0.01,1.00,1.59,-1.89,2.14
220293,0.01,0.01,1.00,1.65,-1.83,2.14
220309,0.00,0.01,1.00,1.59,-1.89,2.14
220325,0.01,0.01,1.00,1.65,-1.89,2.14
220341,0.01,0.01,1.00,1.65,-1.89,2.14
220357,0.01,0.01,1.00,1.65,-1.89,2.14
220373,0.01,0.01,1.00,1.71,-1.95,2.08
220389,0.01,0.01,1.00,1.65,-1.89,2.20
220405,0.01,0.01,1.00,1.65,-1.89,2.08
220421,0.01,0.01,1.00,1.59,-1.95,2.08
220437,0.01,0.01,1.00,1.59,-1.95,2.14
220453,0.01,0.01,1.00,1.53,-1.89,2.08
220469,0.01,0.01,1.00,1.59,-1.89,2.08
220485,0.01,0.01,1.00,1.71,-1.95,2.14
220501,0.01,0.01,1.00,1.65,-1.95,2.08
220517,0.01,0.01,1.00,1.59,-1.83,2.08
220533,0.01,0.01,1.00,1.65,-1.83,2.14
220549,0.01,0.01,1.00,1.65,-1.95,2.08
220565,0.01,0.01,1.00,1.59,-1.95,2.14
220581,0.01,0.01,1.00,1.59,-1.83,2.14
220597,0.01,0.01,1.00,1.59,-1.89,2.20
220613,0.01,0.01,1.00,1.59,-1.89,2.08
220629,0.01,0.01,1.00,1.65,-1.83,2.14
220645,0.01,0.01,1.00,1.65,-1.89,2.14
220661,0.01,0.01,1.00,1.65,-1.89,2.20
220677,0.01,0.01,1.00,1.59,-1.89,2.08
220693,0.01,0.01,1.00,1.65,-1.89,2.14
220709,0.01,0.01,1.00,1.53,-1.95,2.14
220725,0.01,0.01,1.00,1.65,-1.83,2.20
220741,0.01,0.01,1.00,1.65,-1.89,2.14
220757,0.01,0.01,1.00,1.53,-1.89,2.20
220773,0.01,0.01,1.01,1.59,-1.89,2.14
220789,0.01,0.01,1.00,1.59,-1.89,2.14
220805,0.01,0.01,1.00,1.59,-1.83,2.14
220821,0.01,0.01,1.00,1.65,-1.89,2.14
220837,0.01,0.01,1.00,1.59,-1.89,2.14
220853,0.01,0.01,1.00,1.59,-1.89,2.14
220869,0.01,0.01,1.00,1.59,-1.89,2.14
220885,0.01,0.01,1.00,1.59,-1.89,2.14
220901,0.01,0.01,1.00,1.59,-1.89,2.08
220917,0.01,0.01,1.00,1.59,-1.89,2.14
220933,0.01,0.01,1.00,1.53,-1.89,2.14
220949,0.01,0.01,1.00,1.65,-1.83,2.14
220965,0.01,0.01,1.00,1.65,-1.83,2.08
220981,0.01,0.01,1.00,1.65,-1.89,2.14
220997,0.01,0.01,1.00,1.65,-1.89,2.14
221013,0.01,0.01,1.00,1.65,-1.89,2.14
