time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
71701,0.02,0.06,0.90,12.63,-42.11,6.84
71717,0.03,0.06,0.88,22.28,-46.75,12.27
71733,0.04,0.06,0.86,26.92,-49.38,15.44
71749,0.03,0.08,0.85,25.02,-50.05,15.38
71765,0.04,0.11,0.81,14.40,-49.44,12.39
71781,0.12,0.10,0.75,7.57,-47.30,10.99
71797,0.14,0.09,0.72,10.56,-44.92,12.70
71813,0.12,0.10,0.74,23.68,-38.88,19.90
71829,0.10,0.09,0.75,24.05,-35.40,24.35
71845,0.10,0.07,0.75,19.53,-34.12,25.02
71861,0.11,0.03,0.70,8.30,-30.94,23.07
71877,0.15,0.02,0.65,-0.43,-25.82,16.66
71893,0.16,0.02,0.61,-3.85,-22.83,12.63
71909,0.17,0.03,0.57,-5.13,-14.89,7.63
71925,0.13,0.05,0.54,-6.77,-5.07,6.04
71941,0.11,0.05,0.54,-9.52,-0.49,5.00
71957,0.13,0.05,0.55,-16.42,8.61,0.92
71973,0.17,0.04,0.57,-26.49,16.24,-2.81
71989,0.17,0.02,0.58,-32.23,19.23,-3.42
72005,0.15,-0.01,0.58,-34.30,23.93,-0.73
72021,0.10,-0.03,0.61,-20.26,22.64,1.16
72037,0.10,-0.04,0.63,-11.11,19.65,1.65
72053,0.13,-0.03,0.69,-1.10,14.59,0.79
72069,0.16,-0.06,0.72,-5.00,15.81,-0.73
72085,0.16,-0.07,0.74,-7.14,18.55,-1.95
72101,0.13,-0.05,0.80,-10.07,23.68,-8.73
72117,0.08,0.02,0.83,-8.73,24.96,-18.13
72133,0.06,0.06,0.85,-6.16,24.23,-20.94
72149,0.09,0.10,0.87,-1.40,20.87,-17.64
72165,0.14,0.07,0.90,2.99,19.59,-7.32
72181,0.12,0.05,0.91,5.07,20.69,-1.59
72197,0.05,0.01,0.94,9.22,23.32,5.19
72213,0.03,0.00,0.97,6.65,23.32,-0.67
72229,0.02,0.02,0.97,3.17,23.07,-6.65
72245,0.12,0.04,0.97,-5.92,22.16,-16.48
72261,0.14,0.04,0.95,-5.13,21.79,-16.97
72277,0.11,0.06,0.95,-0.37,22.64,-13.73
72293,0.06,0.07,1.00,6.10,24.72,-8.42
72309,0.02,0.08,1.02,1.95,24.29,-10.68
72325,0.06,0.08,1.04,-2.38,23.74,-13.31
72341,0.09,0.09,1.03,-9.77,24.17,-16.60
72357,0.08,0.09,1.03,-11.35,26.79,-13.85
72373,0.05,0.08,1.01,-11.47,28.50,-10.25
72389,-0.02,0.06,1.03,-2.32,31.31,-3.60
72405,-0.04,0.07,1.05,2.08,32.10,-2.50
72421,-0.05,0.09,1.11,2.87,34.36,-8.06
72437,-0.02,0.14,1.14,-5.07,36.93,-17.58
72453,-0.01,0.16,1.14,-8.85,36.99,-19.41
72469,-0.03,0.16,1.12,-13.55,33.81,-13.73
72485,-0.05,0.11,1.10,-7.63,26.12,-1.65
72501,-0.07,0.10,1.11,0.06,22.64,3.17
72517,-0.12,0.11,1.09,3.85,15.01,4.70
72533,-0.09,0.14,1.20,21.73,10.74,6.47
72549,-0.08,0.14,1.18,14.28,4.21,1.89
72565,-0.07,0.12,1.13,-0.73,4.94,-4.21
72581,-0.08,0.13,1.13,5.68,5.19,3.66
72597,-0.09,0.12,1.13,7.69,4.03,6.96
72613,-0.09,0.09,1.14,9.03,1.83,11.11
72629,-0.08,0.07,1.15,5.07,-2.69,9.95
72645,-0.09,0.07,1.14,1.65,-5.43,7.02
72661,-0.08,0.08,1.12,1.59,-8.12,2.50
72677,-0.06,0.09,1.10,2.56,-7.26,2.14
72693,-0.05,0.09,1.08,2.38,-5.68,3.05
72709,-0.06,0.08,1.07,1.53,-4.82,4.94
72725,-0.06,0.08,1.07,0.00,-9.22,3.78
72741,-0.07,0.09,1.05,0.43,-12.21,2.62
72757,-0.03,0.09,1.04,4.70,-13.61,1.59
72773,0.01,0.10,1.06,8.12,-6.65,2.56
72789,0.01,0.10,1.09,6.35,-1.46,2.69
72805,0.03,0.13,1.14,0.43,9.09,0.43
72821,0.01,0.18,1.21,-3.05,15.56,-2.20
72837,0.00,0.20,1.25,-5.74,15.87,-2.56
72853,0.01,0.22,1.32,-6.53,13.49,0.06
72869,0.00,0.20,1.40,7.39,10.44,8.12
72885,-0.01,0.19,1.44,16.66,9.58,12.57
72901,-0.05,0.17,1.51,21.97,6.59,19.35
72917,-0.08,0.10,1.51,6.23,-2.75,23.01
72933,-0.08,0.06,1.49,-2.26,-8.79,23.01
72949,-0.08,0.01,1.39,-9.40,-18.74,17.76
72965,-0.08,0.03,1.30,-1.77,-23.99,8.54
72981,-0.08,0.05,1.26,5.37,-25.09,4.70
72997,-0.08,0.12,1.22,16.60,-26.25,2.75
73013,-0.05,0.15,1.15,11.47,-25.88,4.15
73029,-0.05,0.17,1.13,7.57,-24.78,6.10
73045,-0.04,0.15,1.06,-1.65,-19.23,11.11
73061,-0.05,0.12,1.05,-5.43,-12.02,15.14
73077,-0.04,0.11,1.07,-5.49,-9.34,16.72
73093,-0.06,0.07,1.10,-8.67,-10.93,17.21
73109,-0.10,0.05,1.09,-6.71,-22.16,17.70
73125,-0.11,0.03,1.07,-3.66,-29.54,17.88
73141,-0.10,0.01,1.01,2.01,-44.19,16.78
73157,-0.07,0.02,0.94,6.71,-52.67,14.65
73173,-0.04,0.01,0.91,7.26,-54.14,13.79
73189,-0.03,0.00,0.87,8.54,-52.12,14.16
73205,-0.02,-0.00,0.85,15.44,-47.49,14.95
73221,-0.02,-0.00,0.86,18.74,-46.45,14.28
73237,0.01,0.01,0.88,18.01,-46.39,10.56
73253,0.05,0.03,0.85,8.06,-44.74,3.97
73269,0.05,0.03,0.83,3.23,-42.36,1.53
73285,0.06,0.05,0.78,-2.87,-36.32,0.06
73301,0.05,0.05,0.76,-0.06,-35.03,1.40
73317,0.05,0.07,0.76,3.23,-35.77,2.08
73333,0.10,0.08,0.75,4.82,-38.15,2.56
73349,0.12,0.08,0.73,-1.59,-37.96,4.33
73365,0.13,0.05,0.66,-5.25,-36.44,6.53
73381,0.09,0.02,0.60,-9.40,-31.49,10.56
73397,0.08,0.00,0.57,-12.63,-25.82,8.12
73413,0.13,-0.01,0.54,-14.47,-22.95,4.88
73429,0.21,-0.00,0.52,-17.15,-14.22,-2.93
73445,0.20,0.00,0.51,-18.86,-9.03,-5.74
73461,0.17,0.01,0.51,-16.36,0.61,-6.04
73477,0.12,0.03,0.54,-12.21,5.62,-4.27
73493,0.12,0.03,0.55,-11.72,5.49,-3.66
73509,0.16,0.02,0.55,-11.72,5.00,-3.42
73525,0.19,-0.00,0.58,-11.05,9.89,-2.01
73541,0.18,-0.02,0.59,-10.93,13.18,-1.16
73557,0.16,-0.04,0.64,-5.25,21.12,-0.31
73573,0.11,-0.03,0.71,5.19,23.80,-2.99
73589,0.08,-0.01,0.75,10.31,22.22,-6.04
73605,0.10,0.05,0.81,15.50,17.64,-13.55
73621,0.11,0.09,0.83,13.98,14.89,-14.28
73637,0.11,0.08,0.84,9.83,14.65,-10.38
73653,0.08,0.04,0.84,-0.18,16.60,1.10
73669,0.04,-0.00,0.87,-1.83,20.81,5.37
73685,0.04,-0.01,0.90,0.43,22.52,3.23
73701,0.08,0.03,0.94,4.52,26.73,-6.16
73717,0.09,0.08,0.95,-1.10,31.92,-13.31
73733,0.08,0.08,0.96,-8.00,34.24,-12.57
73749,0.06,0.04,0.97,-20.69,37.48,-3.11
73765,0.01,-0.01,1.00,-19.71,39.98,5.49
73781,0.00,-0.02,1.03,-13.98,42.60,5.13
73797,0.00,0.01,1.10,-3.11,47.00,-3.97
73813,0.03,0.04,1.12,-7.02,48.10,-12.39
73829,0.04,0.05,1.12,-11.90,48.52,-12.33
73845,0.00,0.02,1.12,-20.45,49.32,-5.37
73861,-0.06,-0.02,1.14,-13.12,49.50,1.28
73877,-0.07,-0.04,1.23,-0.49,50.42,1.40
73893,-0.08,-0.00,1.22,-3.30,55.05,-3.42
73909,-0.11,0.10,1.43,36.25,36.01,-2.01
73925,-0.06,0.04,1.36,9.46,27.77,-7.08
73941,-0.08,0.01,1.34,6.71,23.86,-3.36
73957,-0.09,0.01,1.36,14.40,14.04,1.53
73973,-0.11,0.01,1.35,16.72,6.84,-0.92
73989,-0.10,0.04,1.33,20.87,-4.21,-4.15
74005,-0.07,0.07,1.29,13.67,-10.80,-7.14
74021,-0.05,0.08,1.27,6.84,-10.86,-9.40
74037,-0.01,0.10,1.23,-4.82,-3.23,-12.08
74053,-0.03,0.12,1.18,-8.54,2.81,-10.93
74069,-0.03,0.13,1.16,-5.98,3.05,-9.16
74085,-0.05,0.12,1.14,3.97,-1.40,-4.21
74101,-0.06,0.09,1.13,6.29,-10.50,3.78
74117,-0.01,0.08,1.12,5.80,-13.67,5.00
74133,-0.03,0.06,1.12,2.69,-13.79,4.15
74149,-0.02,0.05,1.06,-13.61,-11.90,1.53
74165,-0.01,0.05,1.06,-14.22,-10.68,-0.31
74181,-0.03,0.04,1.06,-9.09,-7.69,-2.93
74197,-0.03,0.02,1.08,0.92,-3.72,0.67
74213,-0.03,0.02,1.10,3.97,-2.26,2.32
74229,-0.01,0.10,1.14,2.81,-0.55,-1.53
74245,0.00,0.22,1.21,10.38,-9.52,-11.23
74261,-0.03,0.22,1.25,10.93,-10.99,-13.37
74277,0.04,0.19,1.24,-10.80,-12.82,2.20
74293,-0.02,0.07,1.22,-5.98,-21.30,13.61
74309,-0.03,0.01,1.24,1.04,-26.61,17.33
74325,-0.03,-0.04,1.25,2.08,-34.30,14.65
74341,-0.03,-0.04,1.23,-1.53,-36.93,5.00
74357,-0.02,-0.01,1.19,-0.49,-36.87,1.59
74373,-0.01,0.03,1.16,0.49,-33.45,-3.11
74389,0.01,0.03,1.17,0.61,-27.59,-2.20
74405,0.02,0.03,1.17,0.43,-26.92,0.18
74421,0.02,0.04,1.16,-0.73,-30.33,2.38
74437,0.02,0.03,1.14,5.00,-33.39,2.26
74453,0.03,0.05,1.12,11.17,-33.69,1.71
74469,0.06,0.06,1.13,21.24,-35.03,1.59
74485,0.06,0.08,1.12,25.33,-36.44,2.50
74501,0.06,0.08,1.07,33.51,-38.57,3.36
74517,0.08,0.08,1.04,40.41,-37.84,4.58
74533,0.08,0.06,1.03,43.52,-37.41,3.72
74549,0.08,0.05,1.04,44.01,-37.23,5.07
74565,0.06,0.04,1.02,9.28,-47.06,3.91
74581,0.13,0.04,1.02,-2.93,-52.25,1.77
74597,0.15,0.18,0.97,-44.37,-53.65,4.15
74613,0.12,0.13,0.95,-65.67,-49.56,4.94
74629,0.12,0.09,0.93,-73.00,-48.46,9.95
74645,0.16,0.03,0.87,-74.34,-49.01,15.01
74661,0.16,-0.05,0.73,-49.13,-37.48,12.51
74677,0.14,-0.04,0.69,-27.47,-28.14,10.62
74693,0.13,-0.01,0.73,8.30,-15.01,9.22
74709,0.13,0.02,0.77,22.46,-5.07,10.86
74725,0.12,0.01,0.79,21.24,-2.62,9.83
74741,0.12,0.01,0.78,9.70,-0.98,5.43
74757,0.13,0.03,0.73,-1.71,0.18,3.60
74773,0.14,0.02,0.71,-3.54,1.83,4.39
74789,0.14,-0.03,0.70,-2.69,5.68,8.91
74805,0.13,-0.03,0.69,-2.01,7.32,11.54
74821,0.14,-0.03,0.68,-0.85,7.26,11.17
74837,0.13,-0.04,0.65,1.16,6.59,10.01
74853,0.13,-0.01,0.62,4.76,6.59,10.25
74869,0.12,0.00,0.61,4.52,6.16,9.46
74885,0.12,0.03,0.59,1.71,5.62,9.89
74901,0.12,0.01,0.58,-5.13,6.59,13.55
74917,0.13,-0.01,0.58,-5.98,7.87,14.77
74933,0.14,-0.03,0.59,-1.40,10.44,16.78
74949,0.16,-0.04,0.61,4.52,11.78,19.90
74965,0.17,-0.05,0.62,5.62,12.02,20.75
74981,0.18,-0.08,0.64,9.46,15.14,21.24
74997,0.14,-0.08,0.68,13.79,21.61,18.80
75013,0.15,-0.06,0.72,14.22,24.90,15.99
75029,0.13,-0.14,0.77,-22.34,27.10,10.44
75045,0.11,-0.09,0.87,-13.92,27.28,-1.04
75061,0.12,-0.08,0.90,-12.70,28.08,-3.17
75077,0.13,-0.03,0.93,-6.71,25.57,-3.23
75093,0.11,-0.00,0.95,5.86,20.57,-1.89
75109,0.10,0.01,0.97,11.29,18.37,-0.12
75125,0.08,0.01,0.96,10.44,16.05,3.42
75141,0.09,0.02,0.99,7.69,20.75,5.43
75157,0.09,0.01,1.01,5.55,23.86,5.07
75173,0.08,-0.02,1.03,-0.49,29.17,3.54
75189,0.08,-0.03,1.07,0.55,31.56,3.85
75205,0.07,-0.02,1.09,2.08,29.85,4.33
75221,0.06,-0.01,1.09,5.19,23.50,5.86
75237,0.05,-0.02,1.07,5.31,19.17,6.96
75253,0.05,-0.03,1.06,4.39,18.62,6.41
75269,0.04,-0.03,1.07,6.16,21.61,3.23
75285,0.00,-0.03,1.13,8.79,27.16,0.31
75301,0.00,0.04,1.09,9.77,29.60,-0.49
75317,-0.02,0.03,1.26,19.71,32.17,4.64
75333,-0.03,-0.06,1.21,13.24,21.12,4.52
75349,-0.02,-0.08,1.22,16.24,19.35,3.11
75365,-0.01,-0.04,1.24,18.07,18.49,-2.01
75381,-0.02,0.01,1.24,10.62,19.10,-5.07
75397,-0.02,0.03,1.23,4.52,20.87,-6.35
75413,-0.03,0.05,1.25,-3.23,23.25,-7.20
75429,-0.03,0.05,1.25,-6.84,19.23,-5.74
75445,-0.05,0.05,1.23,-6.35,15.81,-4.64
75461,-0.04,0.07,1.21,-2.14,8.91,-2.75
75477,-0.04,0.07,1.19,3.11,5.86,-0.31
75493,-0.03,0.06,1.19,4.46,4.39,1.16
75509,-0.02,0.02,1.18,4.76,0.49,3.23
75525,-0.02,0.02,1.17,2.32,-1.59,3.23
75541,-0.03,0.03,1.15,0.73,-1.04,3.66
75557,-0.04,0.01,1.18,-3.05,2.38,4.64
75573,-0.05,0.00,1.20,-4.09,3.72,4.52
75589,-0.06,0.01,1.27,-0.92,4.09,3.97
75605,-0.06,0.04,1.33,3.23,0.00,5.00
75621,-0.06,0.05,1.35,4.33,-3.91,5.74
75637,-0.06,0.04,1.35,3.42,-14.47,7.32
75653,-0.05,-0.00,1.30,2.99,-23.62,7.87
75669,-0.04,-0.01,1.28,3.85,-26.79,7.32
75685,-0.03,-0.01,1.24,3.05,-31.68,4.88
75701,-0.02,-0.00,1.19,1.89,-35.16,2.99
75717,-0.01,-0.00,1.16,1.10,-36.62,2.26
75733,0.00,-0.00,1.10,4.21,-36.93,1.59
75749,0.02,-0.00,1.08,9.16,-34.79,2.14
75765,0.03,-0.00,1.07,9.83,-33.51,2.08
75781,0.04,-0.02,1.06,9.77,-30.52,0.55
75797,0.05,-0.01,1.05,13.61,-28.08,-1.71
75813,0.05,-0.00,1.05,14.83,-27.95,-2.32
75829,0.05,0.03,1.06,18.13,-27.89,-2.38
75845,0.05,0.02,1.07,19.84,-27.77,-1.22
75861,0.05,0.01,1.07,21.24,-27.65,-1.53
75877,0.06,0.01,1.07,25.15,-28.44,-2.38
75893,0.06,0.04,1.05,26.43,-30.46,-2.75
75909,0.06,0.07,1.03,24.90,-31.37,-2.08
75925,0.06,0.10,1.00,19.47,-32.47,-0.98
75941,0.10,0.11,0.95,15.69,-32.10,0.24
75957,0.11,0.09,0.92,16.42,-30.82,0.79
75973,0.11,0.08,0.88,24.23,-23.74,0.92
75989,0.10,0.11,0.88,27.65,-17.03,2.01
76005,0.11,0.12,0.88,27.10,-14.16,3.72
76021,0.10,0.15,0.87,22.64,-8.06,5.92
76037,0.10,0.17,0.87,13.98,-3.97,5.19
76053,0.14,0.15,0.91,9.70,-3.48,4.21
76069,0.06,0.11,0.98,18.37,-3.36,0.06
76085,0.06,0.12,0.98,22.22,-11.60,0.85
76101,0.05,0.13,0.98,25.21,-15.44,2.75
76117,0.06,0.16,0.94,11.41,-28.44,3.97
76133,0.09,0.14,0.85,-13.67,-42.18,3.97
76149,0.10,0.12,0.79,-19.71,-44.74,4.33
76165,0.16,0.07,0.71,-15.14,-38.27,3.48
76181,0.15,0.10,0.70,9.16,-17.64,3.36
76197,0.16,0.11,0.70,5.49,-13.79,5.07
76213,0.16,0.10,0.68,0.79,-8.97,9.58
76229,0.16,0.09,0.68,-1.53,-2.50,11.90
76245,0.16,0.08,0.69,-2.01,-0.98,13.00
76261,0.14,0.06,0.69,-2.56,0.85,14.04
76277,0.15,0.05,0.71,-3.30,1.04,12.39
76293,0.16,0.03,0.71,-3.78,0.12,11.29
76309,0.18,0.02,0.67,-4.52,-4.46,9.70
76325,0.19,0.00,0.62,-1.59,-8.06,7.39
76341,0.19,0.00,0.60,0.43,-7.45,6.10
76357,0.20,0.02,0.57,2.81,-1.10,3.78
76373,0.20,0.05,0.57,6.84,11.23,1.59
76389,0.18,0.06,0.59,7.69,17.64,0.61
76405,0.14,0.09,0.63,6.23,28.44,2.20
76421,0.13,0.08,0.69,5.00,34.67,8.18
76437,0.15,0.08,0.71,4.21,35.89,10.86
76453,0.14,0.04,0.76,1.28,36.13,13.67
76469,0.14,0.01,0.78,4.70,38.45,14.47
76485,0.11,-0.03,0.84,8.67,39.98,13.61
76501,0.12,-0.01,0.90,12.88,39.86,7.02
76517,0.11,-0.00,0.92,9.40,35.34,-1.04
76533,0.11,0.03,0.95,7.02,33.45,-4.39
76549,0.09,0.06,0.97,3.54,32.29,-9.64
76565,0.07,0.07,0.98,0.49,31.98,-12.94
76581,0.07,0.10,1.00,0.24,31.07,-13.73
76597,0.04,0.10,1.00,2.26,29.54,-12.39
76613,0.03,0.11,1.00,2.87,29.54,-11.35
76629,0.02,0.11,1.00,0.31,30.27,-12.63
76645,0.01,0.12,1.01,-6.29,32.29,-17.09
76661,-0.00,0.13,1.03,-8.42,33.63,-19.59
76677,-0.04,0.14,1.07,-14.89,34.36,-23.86
76693,-0.08,0.15,1.09,-12.94,33.94,-25.76
76709,-0.09,0.16,1.10,-8.36,35.89,-24.48
76725,-0.09,0.19,1.15,-2.26,39.18,-19.17
76741,-0.10,0.19,1.20,-3.97,37.23,-14.47
76757,-0.11,0.16,1.21,-5.80,34.30,-13.67
76773,-0.14,0.15,1.19,-12.88,28.44,-13.55
76789,-0.12,0.20,1.27,10.13,24.23,-7.75
76805,-0.12,0.18,1.24,2.32,17.15,-7.20
76821,-0.14,0.17,1.23,-1.28,12.94,-8.97
76837,-0.12,0.20,1.24,2.38,8.48,-6.77
76853,-0.12,0.20,1.22,1.65,4.88,-4.70
76869,-0.11,0.19,1.21,0.24,1.65,-0.12
76885,-0.11,0.15,1.20,-3.66,0.00,4.52
76901,-0.11,0.13,1.19,-4.52,-0.67,5.92
76917,-0.09,0.12,1.18,-0.61,-0.98,5.25
76933,-0.09,0.12,1.17,5.98,-2.14,4.88
76949,-0.10,0.12,1.16,8.85,-2.56,5.37
76965,-0.10,0.09,1.14,9.64,-3.91,6.90
76981,-0.08,0.08,1.11,7.51,-6.47,5.74
76997,-0.08,0.08,1.09,6.47,-7.93,3.54
77013,-0.06,0.11,1.07,3.48,-10.19,-1.71
77029,-0.06,0.16,1.07,1.89,-8.24,-5.98
77045,-0.07,0.18,1.08,1.59,-6.35,-6.10
77061,-0.06,0.20,1.12,1.04,-2.87,-2.26
77077,-0.05,0.19,1.18,2.81,1.16,2.56
77093,-0.05,0.19,1.21,3.42,3.54,4.21
77109,-0.06,0.19,1.28,0.92,5.25,5.31
77125,-0.08,0.17,1.32,-2.01,2.75,6.71
77141,-0.09,0.15,1.33,-0.49,0.73,7.93
77157,-0.11,0.15,1.35,2.93,-4.39,9.09
77173,-0.13,0.16,1.34,3.23,-12.51,8.48
77189,-0.13,0.17,1.32,3.11,-18.07,8.54
77205,-0.12,0.16,1.26,3.05,-29.24,11.41
77221,-0.09,0.13,1.17,0.98,-36.32,15.44
77237,-0.07,0.11,1.13,-1.89,-37.84,16.72
77253,-0.04,0.07,1.07,-5.25,-36.50,16.24
77269,-0.02,0.07,1.03,-4.09,-31.62,12.76
77285,-0.01,0.07,1.02,-3.48,-28.32,10.80
77301,-0.00,0.06,0.99,-2.50,-21.06,7.08
77317,-0.02,0.06,0.99,0.31,-14.53,5.13
77333,-0.01,0.07,1.01,2.69,-12.88,3.85
77349,-0.02,0.08,1.02,8.12,-13.85,3.30
77365,-0.03,0.09,1.03,16.78,-16.78,5.62
77381,-0.03,0.10,1.04,20.08,-18.07,7.14
77397,-0.03,0.11,1.05,16.91,-23.07,7.63
77413,-0.04,0.11,1.04,8.36,-29.42,4.09
77429,-0.03,0.11,1.03,6.84,-32.10,2.81
77445,-0.02,0.11,1.02,11.90,-36.68,3.42
77461,-0.01,0.12,1.00,17.21,-39.92,6.53
77477,-0.01,0.11,0.99,16.48,-41.93,8.06
77493,0.02,0.10,0.94,12.45,-45.90,8.85
77509,0.03,0.09,0.89,10.93,-47.91,7.20
77525,0.05,0.09,0.86,11.11,-46.69,6.16
77541,0.07,0.12,0.83,11.17,-41.69,3.66
77557,0.07,0.12,0.82,10.38,-34.91,2.32
77573,0.08,0.13,0.79,11.23,-31.68,3.42
77589,0.09,0.12,0.75,12.88,-26.67,6.04
77605,0.10,0.11,0.73,11.29,-21.24,5.31
77621,0.12,0.10,0.69,8.36,-18.43,4.27
77637,0.11,0.10,0.67,2.38,-11.78,1.28
77653,0.12,0.11,0.67,-0.12,-6.29,-2.75
77669,0.11,0.13,0.67,-5.31,-4.70,-3.85
77685,0.11,0.14,0.65,-7.39,-2.81,-2.87
77701,0.12,0.13,0.65,-8.73,-1.89,-0.92
77717,0.10,0.09,0.63,-10.13,0.18,3.36
