time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
240022,0.01,0.01,1.00,1.59,-1.89,2.08
240037,0.01,0.01,1.00,1.59,-1.83,2.08
240053,0.01,0.01,1.00,1.65,-1.95,2.08
240069,0.01,0.01,1.00,1.65,-1.89,2.14
240085,0.01,0.01,1.00,1.59,-1.89,2.14
240101,0.01,0.01,1.00,1.59,-1.95,2.08
240117,0.01,0.01,1.00,1.59,-1.89,2.08
240133,0.01,0.01,1.00,1.65,-1.95,2.08
240149,0.01,0.01,1.00,1.59,-1.89,2.20
240165,0.01,0.01,1.00,1.65,-1.89,2.14
240181,0.01,0.01,1.00,1.65,-1.95,2.08
240197,0.01,0.01,1.00,1.65,-1.89,2.08
240213,0.01,0.01,1.00,1.65,-1.83,2.14
240229,0.01,0.01,1.00,1.65,-1.89,2.14
240245,0.01,0.01,1.00,1.71,-1.83,2.14
240261,0.01,0.01,1.00,1.65,-1.83,2.14
240277,0.01,0.01,1.00,1.65,-1.89,2.08
240293,0.01,0.01,1.00,1.65,-1.89,2.08
240309,0.01,0.01,1.00,1.59,-1.83,2.14
240325,0.01,0.01,1.00,1.59,-1.83,2.08
240341,0.01,0.01,1.00,1.65,-1.89,2.14
240357,0.01,0.01,1.00,1.65,-1.89,2.14
240373,0.01,0.01,1.00,1.59,-1.83,2.08
240389,0.01,0.01,1.00,1.65,-1.89,2.08
240405,0.01,0.01,1.00,1.59,-1.89,2.08
240421,0.01,0.01,1.00,1.59,-1.83,2.08
240437,0.01,0.01,1.00,1.71,-1.89,2.08
240453,0.01,0.01,1.00,1.59,-1.95,2.08
240469,0.01,0.01,1.00,1.59,-1.77,2.14
240485,0.01,0.01,1.00,1.59,-1.89,2.20
240501,0.01,0.01,1.00,1.53,-1.89,2.14
240517,0.01,0.01,1.00,1.59,-1.95,2.14
240533,0.01,0.01,1.00,1.59,-1.95,2.08
240549,0.01,0.01,1.00,1.65,-1.95,2.14
240565,0.01,0.01,1.00,1.65,-1.89,2.14
240581,0.01,0.01,1.00,1.65,-1.95,2.14
240597,0.01,0.01,1.00,1.65,-1.89,2.14
240613,0.01,0.01,1.00,1.65,-1.83,2.08
240629,0.01,0.01,1.00,1.65,-1.95,2.14
240645,0.01,0.01,1.00,1.65,-1.95,2.14
240661,0.01,0.01,1.00,1.65,-1.89,2.08
240677,0.01,0.01,1.00,1.59,-1.83,2.08
240693,0.01,0.01,1.00,1.59,-1.89,2.08
240709,0.01,0.01,1.00,1.65,-1.89,2.14
240725,0.01,0.01,1.00,1.71,-1.89,2.08
240741,0.01,0.01,1.00,1.71,-1.89,2.08
240757,0.01,0.01,1.00,1.71,-1.89,2.14
240773,0.01,0.01,1.00,1.65,-1.83,2.08
240789,0.01,0.01,1.00,1.65,-1.95,2.08
240805,0.01,0.01,1.00,1.65,-1.89,2.14
240821,0.01,0.01,1.00,1.65,-1.83,2.08
240837,0.01,0.01,1.00,1.65,-1.89,2.14
240853,0.01,0.01,1.00,1.71,-1.89,2.14
240869,0.01,0.01,1.00,1.59,-1.95,2.08
240885,0.01,0.01,1.00,1.59,-1.89,2.08
240901,0.01,0.01,1.00,1.65,-1.89,2.08
240917,0.01,0.01,1.00,1.59,-1.83,2.14
240933,0.01,0.01,1.00,1.65,-1.89,2.14
240949,0.01,0.01,1.00,1.59,-1.89,2.08
240965,0.01,0.01,1.00,1.65,-1.89,2.14
240981,0.01,0.01,1.00,1.71,-1.89,2.08
240997,0.01,0.01,1.00,1.59,-1.89,2.20
241013,0.01,0.01,1.00,1.59,-1.89,2.14
241029,0.01,0.01,1.00,1.65,-1.83,2.14
241045,0.01,0.01,1.00,1.65,-1.89,2.14
241061,0.01,0.01,1.00,1.59,-1.89,2.20
241077,0.01,0.01,1.00,1.59,-1.89,2.14
241093,0.01,0.01,1.00,1.65,-1.95,2.20
241109,0.01,0.01,1.00,1.65,-1.95,2.08
241125,0.01,0.01,1.00,1.65,-1.89,2.08
241141,0.01,0.01,1.00,1.59,-1.89,2.08
241157,0.01,0.01,1.00,1.59,-1.89,2.14
241173,0.01,0.01,1.00,1.59,-1.89,2.14
241189,0.01,0.01,1.00,1.59,-1.89,2.14
241205,0.01,0.01,1.00,1.65,-1.89,2.08
241221,0.01,0.01,1.00,1.59,-1.89,2.14
241237,0.01,0.01,1.00,1.59,-1.95,2.14
241253,0.01,0.01,1.00,1.59,-1.89,2.14
241269,0.01,0.01,1.00,1.59,-1.95,2.08
241285,0.01,0.01,1.00,1.59,-1.95,2.01
241301,0.01,0.01,1.00,1.59,-1.83,2.14
241317,0.01,0.01,1.00,1.59,-1.89,2.14
241333,0.01,0.01,1.00,1.59,-1.89,2.20
241349,0.01,0.01,1.00,1.59,-1.89,2.08
241365,0.01,0.01,1.00,1.59,-1.83,2.14
