time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
140022,-0.14,0.13,1.00,1.65,-2.26,-8.48
140037,-0.18,0.11,1.00,-0.06,-2.20,-1.10
140053,-0.18,0.08,1.00,-0.43,-2.38,1.53
140069,-0.17,0.06,1.00,-1.04,-2.26,4.39
140085,-0.16,0.05,1.00,-2.26,-2.20,6.16
140101,-0.15,0.06,1.00,-1.10,-2.08,6.53
140117,-0.14,0.06,1.01,5.49,-2.38,9.16
140133,-0.10,0.06,1.00,5.49,-2.50,15.75
140149,-0.12,0.03,1.00,4.46,-2.14,19.59
140165,-0.14,0.01,1.00,3.97,-1.46,25.02
140181,-0.16,-0.02,1.01,4.88,-1.04,28.69
140197,-0.16,-0.04,1.01,2.32,-1.40,30.21
140213,-0.18,-0.01,1.00,2.56,-1.22,30.09
140229,-0.15,-0.04,1.00,0.31,-1.04,31.13
140245,-0.15,-0.05,1.01,0.98,-0.85,32.96
140261,-0.15,-0.09,1.00,0.73,-0.24,37.41
140277,-0.13,-0.16,1.00,-0.61,-1.10,38.64
140293,-0.11,-0.18,1.01,1.83,-0.92,38.82
140309,-0.10,-0.20,1.01,0.92,-1.22,38.51
140325,-0.12,-0.21,1.00,-2.75,-1.46,31.86
140341,-0.10,-0.19,1.01,0.12,-1.65,28.93
140357,-0.05,-0.21,1.01,2.20,-1.04,25.82
140373,-0.05,-0.26,0.99,-1.40,-0.43,24.90
140389,-0.03,-0.26,1.01,2.56,-0.79,23.01
140405,-0.03,-0.23,1.01,6.59,-1.28,16.42
140421,-0.02,-0.18,1.01,2.81,-1.40,13.24
140437,-0.01,-0.15,1.01,1.77,-1.16,13.85
140453,0.03,-0.16,1.01,2.38,-0.79,17.64
140469,0.05,-0.20,1.01,3.66,-0.37,19.47
140485,0.07,-0.21,1.00,3.30,-0.92,18.25
140501,0.08,-0.22,1.01,0.12,-1.71,14.34
140517,0.08,-0.20,1.01,2.08,-2.26,9.52
140533,0.09,-0.17,0.99,1.53,-2.50,6.41
140549,0.13,-0.15,1.00,4.21,-2.08,1.04
140565,0.16,-0.08,1.01,4.76,-1.46,-3.66
140581,0.17,-0.06,1.01,2.38,-1.71,-5.00
140597,0.19,-0.10,1.01,0.98,-2.01,-3.66
140613,0.16,-0.14,1.02,-0.12,-1.95,-3.05
140629,0.16,-0.10,1.01,-2.99,-2.01,-4.76
140645,0.11,-0.10,1.00,2.20,-1.77,-7.20
140661,0.16,-0.01,1.00,-2.56,-2.44,-13.61
140677,0.18,0.02,1.00,1.46,-2.08,-13.24
140693,0.17,0.03,1.00,2.01,-1.77,-12.15
140709,0.18,-0.00,1.00,0.98,-1.83,-8.73
140725,0.18,-0.01,1.00,1.53,-1.71,-8.48
140741,0.18,-0.01,1.00,6.35,-1.77,-9.83
140757,0.20,0.00,1.00,2.75,-2.44,-12.94
140773,0.19,0.01,1.00,2.81,-2.69,-13.92
140789,0.16,0.03,1.00,3.91,-2.38,-17.70
140805,0.15,0.04,1.00,2.87,-2.20,-20.63
140821,0.12,0.06,1.00,1.10,-2.14,-22.22
140837,0.09,0.05,1.00,3.17,-2.44,-21.06
140853,0.08,0.05,1.00,4.76,-1.77,-19.41
140869,0.06,0.07,1.00,3.42,-1.89,-21.42
140885,0.10,0.09,1.00,-2.08,-2.87,-24.96
140901,0.10,0.11,1.01,-1.34,-3.05,-26.79
140917,0.13,0.13,1.01,2.26,-2.26,-28.81
140933,0.12,0.14,1.00,4.76,-2.75,-28.63
140949,0.09,0.17,1.00,5.86,-3.17,-24.17
140965,0.03,0.16,1.01,-0.12,-2.38,-19.65
140981,-0.02,0.16,1.00,-1.95,-2.56,-15.56
140997,0.00,0.14,0.99,0.98,-2.56,-14.47
141013,-0.00,0.12,1.01,0.12,-1.89,-17.03
141029,-0.01,0.15,1.00,2.01,-2.56,-21.48
141045,-0.02,0.17,1.00,2.14,-2.26,-23.62
141061,0.00,0.19,1.00,0.92,-2.08,-23.68
141077,-0.02,0.18,1.00,0.00,-2.56,-17.82
141093,-0.03,0.19,1.00,0.55,-2.69,-14.34
141109,-0.07,0.17,1.00,1.22,-2.14,-7.75
141125,-0.10,0.14,1.00,1.89,-2.87,-0.85
141141,-0.12,0.13,1.00,0.92,-2.32,1.59
141157,-0.14,0.12,1.00,-0.79,-1.65,2.38
141173,-0.14,0.12,1.00,-0.55,-1.16,-2.81
141189,-0.12,0.12,1.00,-0.92,-1.16,-4.88
141205,-0.11,0.12,1.00,2.14,-1.65,-4.58
141221,-0.10,0.11,1.00,3.60,-2.26,0.12
141237,-0.11,0.09,1.01,3.05,-2.44,3.66
141253,-0.10,0.07,1.00,1.46,-2.56,10.13
141269,-0.12,0.06,1.01,2.44,-2.20,15.01
141285,-0.11,0.06,1.00,-0.31,-2.01,18.07
141301,-0.10,0.06,1.00,-3.78,-2.08,24.41
141317,-0.11,0.00,1.00,-1.46,-2.08,27.77
141333,-0.11,-0.04,1.00,1.71,-2.32,27.28
