time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
110022,0.01,0.01,1.00,1.65,-1.83,2.20
110037,0.01,0.01,1.00,1.65,-1.89,2.08
110053,0.01,0.01,1.00,1.59,-1.89,2.08
110069,0.01,0.01,1.00,1.71,-1.89,2.14
110085,0.01,0.01,1.00,1.71,-1.95,2.14
110101,0.01,0.01,1.00,1.65,-1.89,2.14
110117,0.01,0.01,1.00,1.59,-1.83,2.14
110133,0.01,0.01,1.00,1.65,-1.89,2.20
110149,0.01,0.01,1.00,1.59,-1.83,2.14
110165,0.01,0.01,1.00,1.65,-1.83,2.08
110181,0.01,0.01,1.00,1.65,-1.89,2.14
110197,0.01,0.01,1.00,1.65,-1.95,2.01
110213,0.01,0.01,1.00,1.59,-1.83,2.14
110229,0.01,0.01,1.00,1.65,-1.89,2.14
110245,0.01,0.01,1.00,1.65,-1.89,2.20
110261,0.01,0.01,1.00,1.59,-1.89,2.14
110277,0.01,0.01,1.00,1.59,-1.83,2.14
110293,0.01,0.01,1.00,1.59,-1.89,2.14
110309,0.01,0.01,1.00,1.59,-1.89,2.08
110325,0.01,0.01,1.00,1.65,-1.89,2.14
110341,0.01,0.01,1.00,1.65,-1.95,2.14
110357,0.01,0.01,1.00,1.59,-1.89,2.14
110373,0.01,0.01,1.00,1.59,-1.89,2.14
110389,0.01,0.01,1.00,1.53,-1.95,2.14
110405,0.01,0.01,1.00,1.53,-1.95,2.14
110421,0.01,0.01,1.00,1.65,-1.95,2.08
110437,0.01,0.01,1.00,1.65,-1.95,2.14
110453,0.01,0.01,1.00,1.59,-1.83,2.14
110469,0.01,0.01,1.00,1.59,-1.83,2.08
110485,0.01,0.01,1.00,1.65,-1.95,2.08
110501,0.01,0.01,1.00,1.59,-1.89,2.08
110517,0.01,0.01,1.00,1.59,-1.95,2.14
110533,0.01,0.01,1.00,1.65,-1.83,2.14
110549,0.01,0.01,1.00,1.59,-1.77,2.20
110565,0.01,0.01,1.00,1.59,-1.83,2.08
110581,0.00,0.01,1.00,1.65,-1.89,2.08
110597,0.01,0.01,1.00,1.71,-1.89,2.14
110613,0.01,0.01,1.00,1.65,-1.89,2.08
110629,0.01,0.01,1.00,1.59,-1.89,2.14
110645,0.00,0.00,1.00,1.59,-1.89,2.14
110661,0.01,0.01,1.00,1.59,-1.89,2.20
110677,0.01,0.01,1.00,1.65,-1.89,2.14
110693,0.01,0.01,1.00,1.65,-1.89,2.14
110709,0.01,0.01,1.00,1.59,-1.83,2.14
110725,0.01,0.01,1.00,1.65,-1.89,2.14
110741,0.01,0.01,1.00,1.65,-1.89,2.20
110757,0.01,0.01,1.00,1.59,-1.89,2.08
110773,0.01,0.01,1.00,1.65,-1.95,2.14
110789,0.01,0.01,1.00,1.59,-1.89,2.14
110805,0.01,0.01,1.00,1.65,-1.95,2.14
110821,0.01,0.01,1.00,1.65,-1.83,2.08
110837,0.01,0.01,1.00,1.71,-1.95,2.08
110853,0.01,0.01,1.00,1.53,-1.89,2.20
110869,0.01,0.01,1.00,1.65,-1.83,2.08
110885,0.01,0.01,1.00,1.65,-1.89,2.14
110901,0.01,0.01,1.00,1.53,-1.89,2.20
110917,0.01,0.00,1.00,1.59,-1.89,2.14
110933,0.01,0.01,1.00,1.59,-1.89,2.14
110949,0.01,0.01,1.00,1.65,-1.89,2.08
110965,0.00,0.01,1.00,1.65,-1.83,2.14
110981,0.01,0.01,1.00,1.65,-1.89,2.14
110997,0.01,0.01,1.00,1.59,-1.89,2.14
111013,0.01,0.01,1.00,1.53,-1.95,2.14
111029,0.01,0.01,1.00,1.65,-1.89,2.20
111045,0.01,0.01,1.00,1.71,-1.95,2.14
111061,0.01,0.01,1.00,1.59,-1.83,2.14
111077,0.01,0.01,1.00,1.59,-1.95,2.14
111093,0.01,0.01,1.00,1.65,-1.89,2.14
111109,0.01,0.01,1.00,1.65,-1.83,2.20
111125,0.00,0.01,1.00,1.65,-1.89,2.14
111141,0.01,0.01,1.00,1.65,-1.89,2.08
111157,0.01,0.01,1.00,1.65,-1.89,2.14
111173,0.01,0.01,1.00,1.65,-1.89,2.14
111189,0.01,0.01,1.00,1.59,-1.95,2.14
111205,0.01,0.01,1.00,1.65,-1.89,2.20
111221,0.01,0.01,1.00,1.65,-1.83,2.14
111237,0.01,0.01,1.00,1.53,-1.95,2.14
111253,0.01,0.01,1.00,1.65,-1.89,2.14
111269,0.01,0.01,1.00,1.65,-1.83,2.08
111285,0.00,0.01,1.00,1.59,-1.89,2.14
111301,0.01,0.01,1.00,1.65,-1.89,2.14
111317,0.01,0.01,1.00,1.65,-1.89,2.14
111333,0.01,0.01,1.00,1.65,-1.95,2.08
111349,0.01,0.01,1.00,1.65,-1.83,2.14
111365,0.01,0.01,1.00,1.65,-1.89,2.20
111381,0.01,0.01,1.00,1.59,-1.95,2.08
111397,0.01,0.01,1.00,1.59,-1.89,2.14
111413,0.01,0.01,1.00,1.59,-1.89,2.26
111429,0.01,0.01,1.00,1.59,-1.89,2.08
111445,0.01,0.01,1.00,1.59,-1.89,2.20
111461,0.01,0.01,1.00,1.65,-1.89,2.14
111477,0.01,0.01,1.00,1.59,-1.89,2.14
111493,0.01,0.01,1.00,1.59,-1.89,2.14
111509,0.01,0.01,1.00,1.59,-1.89,2.08
111525,0.01,0.01,1.00,1.65,-1.89,2.14
111541,0.01,0.00,1.00,1.59,-1.89,2.14
111557,0.01,0.01,1.00,1.53,-1.89,2.14
111573,0.01,0.01,1.00,1.65,-1.89,2.20
111589,0.01,0.00,1.00,1.65,-1.83,2.14
111605,0.01,0.00,1.00,1.65,-1.95,2.14
111621,0.01,0.01,1.00,1.59,-1.89,2.14
111637,0.01,0.01,1.00,1.65,-1.89,2.14
111653,0.01,0.01,1.00,1.59,-1.89,2.01
111669,0.01,0.01,1.00,1.59,-1.89,2.20
111685,0.01,0.01,1.00,1.59,-1.89,2.14
111701,0.01,0.01,1.00,1.65,-1.89,2.08
111717,0.01,0.01,1.00,1.59,-1.83,2.14
111733,0.01,0.01,1.00,1.59,-1.89,2.14
111749,0.01,0.01,1.00,1.59,-1.95,2.20
111765,0.01,0.01,1.00,1.65,-1.89,2.08
111781,0.01,0.01,1.00,1.65,-1.89,2.08
111797,0.01,0.01,1.00,1.65,-1.83,2.08
111813,0.01,0.01,1.00,1.65,-1.95,2.14
111829,0.01,0.01,1.00,1.65,-1.95,2.14
111845,0.01,0.01,1.00,1.65,-1.89,2.14
111861,0.01,0.01,1.00,1.65,-1.89,2.14
111877,0.01,0.01,1.00,1.65,-1.89,2.14
111893,0.01,0.01,1.00,1.59,-1.89,2.20
111909,0.01,0.01,1.00,1.65,-1.89,2.14
111925,0.01,0.01,1.00,1.71,-1.95,2.14
111941,0.01,0.01,1.00,1.59,-1.89,2.08
111957,0.01,0.01,1.00,1.65,-1.95,2.20
111973,0.01,0.01,1.00,1.59,-1.89,2.08
111989,0.01,0.01,1.00,1.59,-1.89,2.14
112005,0.01,0.01,1.00,1.65,-1.95,2.20
112021,0.01,0.01,1.00,1.65,-1.89,2.14
112037,0.01,0.01,1.00,1.59,-1.95,2.14
112053,0.01,0.01,1.00,1.59,-1.89,2.14
112069,0.01,0.01,1.00,1.59,-1.83,2.08
112085,0.01,0.01,1.00,1.59,-1.83,2.14
112101,0.01,0.00,1.00,1.59,-1.95,2.08
112117,0.01,0.01,1.00,1.65,-1.89,2.14
112133,0.01,0.01,1.00,1.59,-1.83,2.14
112149,0.01,0.01,1.00,1.65,-1.95,2.14
112165,0.01,0.01,1.00,1.65,-1.89,2.14
112181,0.01,0.01,1.00,1.53,-1.95,2.14
112197,0.01,0.01,1.00,1.59,-1.89,2.20
112213,0.01,0.01,1.00,1.59,-2.01,2.14
112229,0.01,0.01,1.00,1.59,-1.89,2.20
112245,0.01,0.01,1.00,1.65,-1.89,2.01
112261,0.01,0.01,1.00,1.53,-1.89,2.14
112277,0.01,0.01,1.00,1.53,-1.83,2.08
112293,0.01,0.01,1.00,1.65,-1.89,2.08
112309,0.01,0.01,1.00,1.59,-1.89,2.14
112325,0.01,0.01,1.00,1.59,-1.89,2.08
112341,0.01,0.01,1.00,1.59,-1.83,2.14
112357,0.01,0.01,1.00,1.65,-1.89,2.14
112373,0.01,0.01,1.00,1.65,-1.89,2.20
112389,0.01,0.01,1.00,1.59,-1.83,2.20
112405,0.01,0.01,1.00,1.65,-1.83,2.14
112421,0.01,0.01,1.00,1.65,-1.89,2.14
112437,0.01,0.01,1.00,1.65,-1.95,2.14
112453,0.01,0.01,1.00,1.65,-1.89,2.14
112469,0.01,0.01,1.00,1.59,-1.83,2.01
112485,0.01,0.01,1.00,1.59,-1.89,2.14
112501,0.01,0.01,1.00,1.65,-1.89,2.14
112517,0.01,0.01,1.00,1.59,-1.89,2.14
112533,0.01,0.01,1.00,1.59,-1.95,2.14
112549,0.01,0.01,1.00,1.53,-1.83,2.08
112565,0.01,0.01,1.00,1.65,-1.83,2.08
112581,0.01,0.01,1.00,1.59,-1.89,2.20
112597,0.01,0.01,1.00,1.59,-1.95,2.14
112613,0.01,0.01,1.00,1.59,-1.89,2.08
112629,0.00,0.01,1.00,1.65,-1.89,2.08
112645,0.01,0.01,1.00,1.59,-1.89,2.14
112661,0.01,0.01,1.00,1.65,-1.83,2.14
112677,0.01,0.01,1.00,1.65,-1.89,2.14
112693,0.01,0.01,1.00,1.65,-1.89,2.14
112709,0.01,0.01,1.00,1.65,-1.89,2.14
112725,0.01,0.01,1.00,1.65,-1.83,2.14
112741,0.01,0.01,1.00,1.59,-1.95,2.08
112757,0.01,0.01,1.00,1.71,-1.89,2.14
112773,0.01,0.01,1.00,1.65,-1.83,2.14
112789,0.01,0.01,1.00,1.59,-1.95,2.14
112805,0.01,0.01,1.00,1.65,-1.95,2.14
112821,0.01,0.01,1.00,1.59,-1.89,2.08
112837,0.01,0.01,1.00,1.65,-1.89,2.14
112853,0.01,0.01,1.00,1.59,-1.89,2.08
112869,0.01,0.01,1.00,1.65,-1.89,2.08
112885,0.01,0.01,1.00,1.59,-1.95,2.08
112901,0.01,0.01,1.00,1.71,-1.89,2.14
112917,0.01,0.01,1.00,1.65,-1.95,2.14
112933,0.01,0.01,1.00,1.65,-1.83,2.08
112949,0.01,0.01,1.00,1.65,-1.89,2.08
112965,0.01,0.01,1.00,1.65,-1.83,2.14
112981,0.01,0.01,1.00,1.59,-1.83,2.20
112997,0.01,0.01,1.00,1.59,-1.83,2.08
113013,0.01,0.01,1.00,1.65,-1.83,2.14
113029,0.01,0.01,1.00,1.53,-1.89,2.20
113045,0.01,0.01,1.00,1.59,-2.01,2.14
113061,0.01,0.01,1.00,1.65,-1.89,2.20
113077,0.01,0.01,1.00,1.59,-1.89,2.14
113093,0.01,0.01,1.00,1.59,-1.89,2.08
