time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
22,0.01,0.00,1.00,1.59,-1.95,2.08
37,0.01,0.01,1.00,1.65,-1.95,2.14
53,0.00,0.01,1.01,1.71,-1.95,2.20
69,0.00,0.01,1.01,1.65,-1.83,2.14
85,0.00,0.01,1.00,1.59,-1.83,2.20
101,0.01,0.01,1.00,1.59,-1.95,2.08
117,0.01,0.01,1.00,1.53,-1.89,2.14
133,0.01,0.01,1.00,1.59,-1.89,2.14
149,0.00,0.01,1.01,1.77,-1.89,2.14
165,0.01,0.01,1.01,1.65,-1.83,2.14
181,0.01,0.01,1.00,1.59,-1.95,2.20
197,0.01,0.01,1.00,1.46,-1.83,2.14
213,0.00,0.01,1.00,1.65,-1.95,2.14
229,0.00,0.00,1.00,1.65,-1.95,2.08
245,0.00,0.01,1.01,1.71,-1.95,2.14
261,0.01,0.01,1.00,1.59,-1.89,2.20
277,0.01,0.01,1.00,1.59,-1.89,2.14
293,0.01,0.01,1.00,1.65,-1.89,2.20
309,0.00,0.01,1.01,1.71,-1.89,2.20
325,0.00,0.01,1.01,1.71,-1.89,2.14
341,0.00,0.01,1.00,1.65,-1.83,2.14
357,0.01,0.01,1.00,1.59,-1.89,2.20
373,0.01,0.01,1.00,1.59,-1.89,2.14
389,0.01,0.00,1.00,1.59,-1.89,2.14
405,0.01,0.01,1.01,1.71,-1.89,2.20
421,0.01,0.01,1.01,1.71,-1.89,2.14
437,0.01,0.01,1.00,1.65,-1.89,2.20
453,0.01,0.01,1.00,1.59,-1.89,2.08
469,0.01,0.01,1.00,1.59,-1.89,2.14
485,0.01,0.01,1.00,1.65,-1.95,2.08
501,0.00,0.01,1.01,1.65,-1.95,2.08
517,0.00,0.01,1.01,1.71,-1.89,2.08
533,0.01,0.01,1.00,1.59,-1.83,2.14
549,0.01,0.01,1.00,1.59,-1.83,2.14
565,0.01,0.01,1.00,1.59,-1.89,2.14
581,0.00,0.00,1.00,1.77,-1.95,2.14
597,0.00,0.01,1.01,1.71,-1.95,2.01
613,0.01,0.01,1.00,1.59,-1.89,2.08
629,0.01,0.01,1.00,1.59,-1.89,2.14
645,0.01,0.01,1.00,1.59,-1.95,2.08
661,0.01,0.01,1.01,1.65,-1.89,2.14
677,0.00,0.01,1.00,1.65,-1.89,2.20
693,0.00,0.01,1.00,1.71,-1.89,2.08
709,0.00,0.01,1.00,1.59,-1.83,2.14
725,0.01,0.01,1.00,1.53,-1.89,2.20
741,0.01,0.01,1.00,1.65,-1.89,2.14
757,0.00,0.01,1.01,1.65,-1.95,2.14
773,0.00,0.01,1.01,1.59,-1.83,2.20
789,0.01,0.01,1.00,1.65,-1.83,2.14
805,0.01,0.00,1.00,1.46,-1.95,2.20
821,0.00,0.01,1.00,1.46,-1.83,2.08
837,0.00,0.01,1.00,1.65,-1.95,2.14
853,0.01,0.01,1.01,1.65,-1.95,2.14
869,0.01,0.01,1.00,1.59,-1.89,2.20
885,0.01,0.01,1.00,1.59,-1.89,2.08
901,0.01,0.01,1.00,1.65,-1.95,2.14
917,0.01,0.01,1.00,1.65,-1.89,2.14
933,0.01,0.01,1.00,1.59,-1.89,2.20
949,0.00,0.01,1.00,1.59,-1.89,2.08
965,0.01,0.00,1.00,1.59,-1.89,2.14
981,0.01,0.01,1.00,1.59,-1.89,2.20
997,0.01,0.01,1.00,1.53,-1.95,2.20
1013,0.01,0.01,1.00,1.59,-1.95,2.20
1029,0.01,0.01,1.00,1.71,-1.95,2.20
1045,0.00,0.01,1.00,1.71,-1.83,2.14
1061,0.01,0.01,1.00,1.59,-1.83,2.14
1077,0.01,0.00,1.00,1.53,-1.89,2.08
1093,0.01,0.00,1.00,1.59,-1.95,2.20
1109,0.00,0.01,1.00,1.71,-1.95,2.20
1125,0.01,0.01,1.01,1.71,-1.89,2.14
1141,0.01,0.01,1.00,1.59,-1.95,2.14
1157,0.01,0.01,1.00,1.59,-1.89,2.14
1173,0.01,0.01,1.00,1.65,-1.89,2.08
1189,0.00,0.01,1.00,1.65,-1.95,2.14
1205,0.00,0.01,1.00,1.71,-1.89,2.14
1221,0.00,0.01,1.00,1.65,-1.89,2.20
1237,0.01,0.01,1.00,1.59,-1.89,2.14
1253,0.01,0.00,1.00,1.59,-1.89,2.08
1269,0.01,0.00,1.00,1.53,-1.83,2.20
1285,0.00,0.01,1.01,1.65,-1.95,2.14
1301,0.00,0.01,1.00,1.65,-1.89,2.08
1317,0.00,0.01,1.00,1.59,-1.83,2.14
1333,0.01,0.01,1.00,1.65,-1.89,2.20
1349,0.01,0.01,1.00,1.65,-1.95,2.08
1365,0.01,0.01,1.00,1.65,-1.95,2.20
1381,0.01,0.01,1.01,1.65,-1.95,2.20
1397,0.01,0.01,1.00,1.65,-1.77,2.14
1413,0.01,0.00,1.00,1.59,-1.83,2.20
1429,0.01,0.01,1.00,1.65,-1.95,2.20
1445,0.01,0.01,1.00,1.59,-1.83,2.20
1461,0.01,0.01,1.00,1.71,-1.89,2.14
1477,0.00,0.01,1.00,1.71,-1.89,2.20
1493,0.01,0.01,1.01,1.71,-1.89,2.14
1509,0.01,0.01,1.00,1.53,-1.89,2.26
1525,0.01,0.00,1.00,1.59,-1.89,2.20
1541,0.01,0.01,1.00,1.65,-1.95,2.26
1557,0.01,0.01,1.01,1.65,-1.95,2.08
1573,0.01,0.01,1.00,1.59,-1.95,2.14
1589,0.01,0.01,1.00,1.59,-1.95,2.26
1605,0.01,0.01,1.00,1.65,-1.89,2.14
1621,0.01,0.01,1.00,1.65,-1.89,2.14
1637,0.01,0.01,1.00,1.71,-1.95,2.14
1653,0.00,0.00,1.00,1.65,-1.83,2.14
1669,0.01,0.00,1.00,1.53,-1.89,2.14
1685,0.01,0.01,1.00,1.59,-1.95,2.20
1701,0.01,0.01,1.00,1.53,-1.89,2.14
1717,0.01,0.01,1.00,1.65,-1.89,2.14
1733,0.01,0.01,1.00,1.65,-1.95,2.14
1749,0.01,0.01,1.01,1.59,-1.95,2.14
1765,0.01,0.00,1.00,1.59,-1.89,2.14
1781,0.01,0.00,1.00,1.65,-1.89,2.14
1797,0.01,0.01,1.00,1.65,-1.95,2.20
1813,0.01,0.01,1.00,1.71,-1.83,2.14
1829,0.00,0.01,1.00,1.59,-1.83,2.08
1845,0.01,0.01,1.00,1.59,-1.89,2.14
1861,0.01,0.01,1.00,1.53,-1.89,2.14
1877,0.01,0.01,1.00,1.59,-1.89,2.20
1893,0.01,0.01,1.00,1.65,-1.83,2.20
1909,0.01,0.01,1.00,1.65,-1.83,2.20
1925,0.01,0.00,1.00,1.65,-1.89,2.20
1941,0.01,0.01,1.00,1.65,-1.89,2.14
1957,0.01,0.01,1.00,1.59,-1.89,2.20
1973,0.01,0.01,1.00,1.59,-1.89,2.14
1989,0.01,0.01,1.00,1.59,-1.89,2.20
2005,0.01,0.01,1.00,1.59,-1.83,2.14
2021,0.01,0.01,1.00,1.65,-1.83,2.08
2037,0.01,0.01,1.00,1.65,-1.83,2.14
2053,0.01,0.01,1.00,1.65,-1.83,2.20
2069,0.01,0.01,1.00,1.65,-1.89,2.08
2085,0.01,0.01,1.00,1.71,-1.95,2.20
2101,0.01,0.01,1.00,1.59,-1.89,2.14
2117,0.01,0.01,1.00,1.59,-1.83,2.20
2133,0.01,0.01,1.00,1.59,-1.89,2.14
2149,0.01,0.00,1.00,1.59,-1.89,2.20
2165,0.00,0.01,1.00,1.59,-1.83,2.20
2181,0.01,0.01,1.00,1.59,-1.95,2.20
2197,0.01,0.01,1.00,1.59,-1.83,2.20
2213,0.01,0.01,1.00,1.65,-1.89,2.14
2229,0.01,0.01,1.00,1.65,-1.95,2.20
2245,0.01,0.01,1.00,1.71,-1.83,2.20
2261,0.01,0.01,1.00,1.71,-1.89,2.14
2277,0.01,0.01,1.00,1.59,-1.89,2.20
2293,0.01,0.00,1.00,1.59,-1.89,2.14
2309,0.01,0.00,1.00,1.59,-1.89,2.14
2325,0.01,0.01,1.00,1.71,-1.89,2.14
2341,0.01,0.01,1.00,1.65,-1.89,2.20
2357,0.01,0.01,1.00,1.65,-1.83,2.14
2373,0.01,0.01,1.00,1.59,-1.83,2.14
2389,0.01,0.01,1.00,1.65,-1.89,2.20
2405,0.01,0.01,1.00,1.53,-1.89,2.20
2421,0.01,0.01,1.00,1.71,-1.89,2.08
2437,0.01,0.01,1.00,1.65,-1.95,2.14
2453,0.01,0.01,1.00,1.53,-1.89,2.20
2469,0.01,0.01,1.00,1.59,-1.83,2.08
2485,0.01,0.01,1.00,1.65,-1.89,2.14
2501,0.01,0.01,1.00,1.59,-1.89,2.14
2517,0.01,0.01,1.00,1.65,-1.89,2.14
2533,0.01,0.01,1.00,1.59,-1.89,2.14
2549,0.01,0.01,1.00,1.59,-1.89,2.14
2565,0.01,0.01,1.00,1.65,-1.89,2.14
2581,0.01,0.01,1.00,1.59,-1.89,2.14
2597,0.01,0.01,1.00,1.65,-1.89,2.14
2613,0.01,0.01,1.00,1.65,-1.89,2.08
2629,0.01,0.01,1.00,1.65,-1.89,2.14
2645,0.01,0.01,1.00,1.65,-1.95,2.14
2661,0.01,0.01,1.00,1.65,-1.95,2.14
2677,0.01,0.01,1.00,1.65,-1.89,2.14
2693,0.01,0.01,1.00,1.65,-1.89,2.08
2709,0.01,0.01,1.00,1.59,-2.01,2.20
2725,0.01,0.01,1.00,1.59,-1.95,2.08
2741,0.01,0.01,1.00,1.65,-1.89,2.14
2757,0.01,0.01,1.00,1.65,-1.89,2.14
2773,0.01,0.01,1.00,1.65,-1.89,2.14
2789,0.01,0.01,1.00,1.65,-1.89,2.20
2805,0.01,0.01,1.00,1.71,-1.89,2.14
2821,0.01,0.01,1.00,1.65,-1.89,2.14
2837,0.01,0.01,1.00,1.59,-1.89,2.08
2853,0.01,0.00,1.00,1.65,-1.89,2.08
2869,0.01,0.01,1.00,1.65,-1.89,2.14
2885,0.01,0.01,1.00,1.65,-1.89,2.14
2901,0.01,0.01,1.00,1.65,-1.89,2.14
2917,0.01,0.01,1.00,1.65,-1.95,2.20
2933,0.01,0.01,1.00,1.59,-1.89,2.08
2949,0.01,0.01,1.00,1.65,-1.89,2.14
2965,0.01,0.01,1.00,1.65,-1.95,2.20
2981,0.01,0.01,1.00,1.65,-1.89,2.08
2997,0.01,0.01,1.00,1.59,-1.89,2.14
3013,0.01,0.01,1.00,1.59,-1.95,2.08
3029,0.01,0.01,1.00,1.65,-1.83,2.14
3045,0.01,0.01,1.00,1.59,-1.95,2.08
3061,0.01,0.01,1.00,1.65,-1.95,2.08
3077,0.01,0.01,1.00,1.65,-1.83,2.14
3093,0.01,0.01,1.00,1.59,-1.89,2.08
3109,0.01,0.01,1.00,1.65,-1.89,2.08
3125,0.01,0.01,1.00,1.65,-1.95,2.08
3141,0.01,0.01,1.00,1.65,-1.89,2.14
3157,0.01,0.01,1.00,1.59,-1.89,2.14
3173,0.01,0.01,1.00,1.65,-1.89,2.14
3189,0.01,0.01,1.00,1.59,-1.89,2.14
3205,0.01,0.01,1.00,1.65,-1.89,2.20
3221,0.01,0.01,1.00,1.71,-1.95,2.14
3237,0.01,0.01,1.00,1.59,-1.89,2.14
3253,0.01,0.01,1.00,1.59,-1.89,2.14
3269,0.01,0.01,1.00,1.65,-1.83,2.08
3285,0.01,0.01,1.00,1.59,-1.89,2.14
3301,0.01,0.01,1.00,1.59,-1.83,2.14
3317,0.01,0.01,1.00,1.65,-1.89,2.20
3333,0.01,0.01,1.00,1.65,-1.83,2.08
3349,0.01,0.01,1.00,1.59,-1.89,2.14
3365,0.01,0.01,1.00,1.53,-1.89,2.14
3381,0.01,0.00,1.00,1.65,-1.89,2.20
3397,0.01,0.01,1.00,1.59,-1.95,2.14
3413,0.01,0.01,1.00,1.65,-1.89,2.14
3429,0.01,0.01,1.00,1.59,-1.83,2.20
3445,0.01,0.01,1.00,1.59,-1.95,2.20
3461,0.01,0.01,1.00,1.59,-1.89,2.14
3477,0.01,0.01,1.00,1.59,-1.89,2.20
3493,0.01,0.01,1.00,1.59,-1.89,2.14
3509,0.01,0.01,1.00,1.59,-1.89,2.14
3525,0.01,0.00,1.00,1.59,-1.89,2.14
3541,0.01,0.01,1.00,1.65,-1.89,2.14
3557,0.01,0.01,1.00,1.59,-1.89,2.08
3573,0.01,0.01,1.00,1.59,-1.89,2.20
3589,0.01,0.01,1.00,1.59,-1.83,2.14
3605,0.01,0.01,1.00,1.53,-1.89,2.14
3621,0.01,0.01,1.00,1.65,-1.95,2.01
3637,0.01,0.01,1.00,1.65,-1.89,2.14
3653,0.01,0.01,1.00,1.65,-1.89,2.14
3669,0.01,0.01,1.00,1.59,-1.95,2.14
3685,0.01,0.01,1.00,1.53,-1.95,2.14
3701,0.01,0.01,1.00,1.65,-1.77,2.14
3717,0.01,0.01,1.00,1.65,-1.89,2.20
3733,0.01,0.01,1.00,1.65,-1.95,2.14
3749,0.01,0.01,1.00,1.65,-1.89,2.14
3765,0.01,0.01,1.00,1.65,-1.83,2.14
3781,0.01,0.01,1.00,1.59,-1.83,2.14
3797,0.01,0.01,1.00,1.65,-1.89,2.14
3813,0.01,0.01,1.00,1.65,-1.83,2.08
3829,0.01,0.01,1.00,1.53,-1.89,2.14
3845,0.01,0.01,1.00,1.65,-1.83,2.14
3861,0.01,0.01,1.00,1.59,-1.89,2.08
3877,0.01,0.01,1.00,1.65,-1.83,2.14
3893,0.01,0.01,1.00,1.59,-1.89,2.08
3909,0.01,0.01,1.00,1.59,-1.89,2.14
3925,0.01,0.01,1.00,1.59,-1.83,2.20
3941,0.01,0.01,1.00,1.59,-1.89,2.14
3957,0.01,0.00,1.00,1.59,-1.89,2.08
3973,0.01,0.01,1.00,1.59,-1.95,2.14
3989,0.01,0.01,1.00,1.59,-1.89,2.14
4005,0.01,0.01,1.00,1.53,-1.89,2.20
4021,0.01,0.01,1.00,1.59,-1.89,2.14
4037,0.01,0.01,1.00,1.59,-1.89,2.20
4053,0.01,0.01,1.00,1.65,-1.83,2.14
4069,0.01,0.01,1.00,1.65,-1.83,2.08
4085,0.01,0.01,1.00,1.59,-1.95,2.14
4101,0.01,0.01,1.00,1.59,-1.89,2.20
4117,0.01,0.01,1.00,1.71,-1.89,2.14
4133,0.01,0.01,1.00,1.65,-1.83,2.08
4149,0.01,0.01,1.00,1.59,-1.89,2.14
4165,0.01,0.01,1.00,1.65,-1.95,2.20
4181,0.01,0.01,1.00,1.65,-1.89,2.14
4197,0.01,0.01,1.00,1.65,-1.89,2.08
4213,0.01,0.01,1.00,1.71,-1.89,2.14
4229,0.01,0.01,1.00,1.65,-1.89,2.14
4245,0.01,0.01,1.00,1.65,-1.95,2.08
4261,0.01,0.01,1.00,1.65,-1.89,2.14
4277,0.01,0.01,1.00,1.59,-1.89,2.14
4293,0.01,0.00,1.00,1.59,-1.89,2.14
4309,0.01,0.01,1.00,1.65,-1.89,2.08
4325,0.01,0.01,1.00,1.65,-1.89,2.20
4341,0.01,0.01,1.00,1.65,-1.89,2.14
4357,0.01,0.01,1.00,1.65,-1.83,2.14
4373,0.01,0.01,1.00,1.65,-1.89,2.14
4389,0.01,0.01,1.00,1.59,-1.89,2.14
4405,0.01,0.01,1.00,1.59,-1.95,2.14
4421,0.01,0.00,1.00,1.65,-1.89,2.14
4437,0.01,0.01,1.00,1.59,-1.89,2.20
4453,0.01,0.01,1.00,1.59,-1.95,2.14
4469,0.01,0.01,1.00,1.59,-1.89,2.20
4485,0.01,0.01,1.00,1.59,-1.83,2.20
4501,0.01,0.01,1.00,1.65,-1.89,2.14
4517,0.01,0.01,1.00,1.59,-1.89,2.14
4533,0.01,0.01,1.00,1.65,-1.83,2.20
4549,0.01,0.01,1.00,1.65,-1.89,2.20
4565,0.01,0.01,1.00,1.65,-1.89,2.14
4581,0.01,0.01,1.00,1.65,-1.89,2.14
4597,0.01,0.01,1.00,1.59,-1.89,2.14
4613,0.01,0.01,1.00,1.65,-1.83,2.20
4629,0.01,0.01,1.00,1.59,-1.89,2.14
4645,0.01,0.00,1.00,1.59,-1.89,2.20
4661,0.01,0.01,1.00,1.65,-1.83,2.14
4677,0.01,0.01,1.00,1.59,-1.83,2.14
4693,0.01,0.01,1.00,1.59,-1.89,2.20
4709,0.01,0.01,1.00,1.71,-1.89,2.14
4725,0.01,0.01,1.00,1.65,-1.95,2.14
4741,0.01,0.01,1.00,1.65,-1.83,2.20
4757,0.01,0.01,1.00,1.65,-1.89,2.14
4773,0.01,0.01,1.00,1.59,-1.89,2.20
4789,0.01,0.01,1.00,1.65,-1.89,2.14
4805,0.01,0.01,1.00,1.59,-1.83,2.20
4821,0.01,0.01,1.00,1.59,-1.83,2.14
4837,0.01,0.01,1.00,1.65,-1.89,2.20
4853,0.01,0.01,1.00,1.65,-1.95,2.14
4869,0.01,0.01,1.00,1.65,-1.89,2.08
4885,0.01,0.01,1.00,1.59,-1.89,2.14
4901,0.01,0.00,1.00,1.65,-1.95,2.20
4917,0.01,0.01,1.01,1.59,-1.89,2.14
4933,0.01,0.01,1.00,1.65,-1.89,2.14
4949,0.01,0.01,1.00,1.65,-1.89,2.14
