time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
70022,-0.03,-0.02,1.01,11.29,-1.77,-14.83
70037,0.00,-0.05,1.04,13.85,-2.62,-18.62
70053,0.02,-0.01,1.04,5.13,-0.31,-24.29
70069,0.02,-0.00,1.00,2.93,-0.37,-21.48
70085,0.03,0.03,1.00,-1.40,-1.40,-7.02
70101,-0.00,0.02,0.99,0.61,-1.40,10.99
70117,-0.02,0.02,1.01,0.37,-1.16,15.93
70133,-0.02,0.02,1.00,-1.71,-2.62,18.68
70149,-0.00,0.03,1.01,-1.89,-2.50,15.08
70165,-0.01,0.04,1.03,-5.07,-2.69,12.82
70181,-0.00,0.03,1.00,-8.48,-2.81,9.40
70197,0.01,0.03,1.00,-1.04,-1.53,6.41
70213,0.01,0.02,0.99,3.91,-1.46,5.49
70229,-0.02,0.03,1.01,7.69,-1.04,2.69
70245,-0.05,0.01,0.99,5.00,-1.53,-8.48
70261,-0.05,-0.01,0.99,4.09,-3.72,-15.20
70277,-0.01,0.05,1.02,15.87,-2.26,-29.11
70293,-0.03,0.10,1.03,3.78,-1.40,-39.18
70309,-0.03,0.11,1.00,-1.34,-1.77,-39.92
70325,-0.00,0.17,1.00,2.20,-0.06,-39.12
70341,-0.02,0.24,1.01,5.19,-0.43,-37.84
70357,-0.02,0.27,1.00,5.68,-0.92,-35.46
70373,-0.01,0.35,1.00,7.26,-1.71,-26.25
70389,-0.00,0.42,1.00,6.04,-1.46,-14.53
70405,0.01,0.43,1.00,7.32,-1.65,-7.51
70421,-0.02,0.05,1.02,-3.48,-2.08,1.34
70437,-0.04,0.11,0.98,-10.01,-1.65,-15.81
70453,-0.04,0.15,0.97,-3.36,-1.71,-26.25
70469,-0.02,0.22,1.00,11.60,-1.89,-34.79
70485,-0.01,0.29,1.02,10.31,-2.26,-30.94
70501,-0.00,0.28,1.01,5.68,-2.32,-26.86
70517,-0.01,0.25,1.00,3.97,-2.14,-14.22
70533,-0.03,0.18,1.01,1.53,-2.20,1.04
70549,-0.03,0.17,1.02,0.43,-1.89,8.24
70565,-0.03,0.15,0.99,-3.11,-2.26,14.40
70581,-0.01,0.11,1.01,2.93,-2.75,15.56
70597,-0.01,0.10,1.00,2.50,-2.14,16.42
70613,-0.03,0.10,1.00,-0.06,-2.14,15.93
70629,-0.04,0.07,0.99,3.85,-2.26,10.44
70645,-0.03,0.07,1.00,10.19,-1.77,8.18
70661,-0.03,0.10,1.01,10.13,-1.46,2.75
70677,-0.03,0.09,0.99,6.96,-1.71,2.32
70693,0.00,0.09,1.00,12.39,-1.53,6.35
70709,0.02,0.09,1.01,8.61,-0.85,15.93
70725,0.00,0.09,1.00,9.40,-1.28,20.94
70741,-0.00,0.10,1.00,8.24,-2.14,21.12
70757,-0.03,0.06,1.01,0.67,-2.14,19.90
70773,-0.01,-0.01,1.01,0.37,-1.34,22.71
70789,0.00,-0.02,1.01,4.09,-1.71,25.45
70805,0.00,-0.04,1.01,6.77,-1.89,29.42
70821,-0.01,-0.04,1.00,5.80,-2.01,28.63
70837,0.00,-0.08,0.98,1.89,-2.26,25.82
70853,0.01,-0.10,1.01,-10.99,-1.65,19.90
70869,-0.04,-0.10,0.99,-2.38,-0.92,13.55
70885,-0.04,-0.08,1.01,10.74,-1.77,10.80
70901,0.01,-0.17,1.04,9.09,-1.71,8.61
70917,0.05,-0.22,1.00,2.20,-1.22,12.70
70933,0.05,-0.24,1.02,3.60,-1.53,15.08
70949,0.04,-0.19,1.00,-1.40,-1.77,9.28
70965,0.01,-0.16,1.01,4.76,-1.65,-5.62
70981,-0.02,-0.19,1.01,4.09,-2.32,-10.13
70997,-0.00,-0.21,1.01,1.71,-2.44,-6.77
71013,0.03,-0.22,1.01,0.92,-2.08,3.11
71029,0.07,-0.25,1.01,-0.06,-1.89,6.29
71045,0.09,-0.29,1.01,0.55,-2.01,10.01
71061,0.08,-0.30,1.01,0.24,-1.95,10.07
71077,0.06,-0.33,1.01,-1.59,-1.95,9.46
71093,0.00,-0.08,0.99,1.34,-1.83,4.52
71109,-0.01,-0.10,1.01,9.40,-1.53,6.96
71125,0.02,-0.14,1.01,1.28,-1.46,28.14
71141,0.03,-0.20,1.01,0.18,-1.16,40.77
71157,0.04,-0.23,1.01,0.49,-1.16,42.85
71173,0.05,-0.29,1.01,-1.04,-1.10,40.53
71189,-0.01,-0.25,1.00,0.37,-1.53,28.32
71205,-0.01,-0.20,1.00,4.39,-1.65,19.78
71221,0.00,-0.15,1.00,3.85,-1.65,-0.24
71237,0.01,-0.12,1.00,2.26,-1.95,-13.49
71253,0.01,-0.08,1.01,2.56,-1.83,-15.44
71269,0.03,-0.06,1.00,-0.18,-2.08,-15.69
71285,0.03,-0.09,1.00,1.59,-1.95,-9.64
71301,0.02,-0.09,1.00,1.16,-2.14,-5.37
71317,0.02,-0.13,1.01,-0.24,-1.89,0.18
71333,0.02,-0.14,1.01,-0.98,-2.01,1.77
71349,0.02,-0.14,1.00,-2.01,-1.89,0.92
71365,0.02,-0.10,1.01,-4.21,-2.26,-3.36
71381,0.03,-0.05,1.01,-3.48,-2.69,-10.62
71397,0.03,-0.03,0.99,-0.73,-2.56,-11.72
71413,0.01,-0.00,0.93,12.15,-1.59,-5.92
