time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
220022,0.01,0.19,1.00,-0.55,-3.54,-12.02
220037,-0.10,0.26,0.99,-0.67,-2.69,-12.94
220053,-0.13,0.25,1.00,0.06,-2.44,-13.73
220069,-0.08,0.24,1.00,0.79,-2.32,-11.96
220085,-0.05,0.24,1.00,1.04,-2.32,-10.86
220101,-0.04,0.24,0.99,2.08,-2.08,-10.50
220117,-0.06,0.23,0.99,1.77,-2.50,-8.97
220133,-0.10,0.22,1.00,0.98,-2.50,-2.87
220149,-0.13,0.19,1.00,2.14,-2.62,3.36
220165,-0.14,0.18,1.00,1.34,-2.44,7.20
220181,-0.13,0.13,1.00,0.31,-2.38,13.43
220197,-0.10,0.09,1.00,1.77,-1.95,16.85
220213,-0.12,0.06,1.00,0.98,-1.71,18.25
220229,-0.13,0.01,1.00,0.12,-1.77,20.45
220245,-0.14,-0.01,1.00,0.12,-1.22,21.55
220261,-0.15,-0.04,1.01,0.24,-0.98,21.42
220277,-0.16,-0.02,1.00,0.37,-1.34,18.62
220293,-0.14,0.01,1.00,0.85,-1.71,18.13
220309,-0.14,0.04,1.01,2.32,-1.71,20.32
220325,-0.14,0.03,1.00,4.33,-1.53,26.00
220341,-0.14,0.01,1.00,2.69,-1.46,30.76
220357,-0.14,-0.03,1.00,2.44,-1.28,31.37
220373,-0.13,-0.05,1.00,1.95,-1.40,30.40
220389,-0.12,-0.05,1.00,1.89,-1.59,28.75
220405,-0.10,-0.03,1.01,1.34,-1.59,27.10
220421,-0.10,-0.02,1.01,0.43,-1.22,28.69
220437,-0.09,-0.03,1.00,0.73,-0.98,29.79
220453,-0.09,-0.05,1.00,0.18,-0.18,31.98
220469,-0.10,-0.09,1.01,-0.12,-0.98,33.14
220485,-0.11,-0.12,1.00,1.46,-1.28,32.23
220501,-0.11,-0.13,1.00,4.21,-0.98,28.02
220517,-0.09,-0.12,1.01,5.25,-1.10,25.70
220533,-0.08,-0.15,1.00,3.78,-1.34,25.63
220549,-0.07,-0.19,1.01,2.62,-1.40,25.09
220565,-0.08,-0.23,1.01,0.55,-1.34,19.84
220581,-0.05,-0.23,1.01,2.08,-2.14,14.65
220597,-0.03,-0.20,1.01,1.65,-1.59,3.54
220613,0.02,-0.17,1.00,-0.24,-2.38,-4.94
220629,0.03,-0.18,1.00,0.55,-2.14,-7.45
220645,0.03,-0.14,1.02,3.05,-1.34,-9.28
220661,0.04,-0.13,1.01,2.08,-2.26,-8.91
220677,0.04,-0.11,1.00,-0.31,-2.81,-7.45
220693,0.04,-0.14,1.00,-0.24,-2.26,-7.57
220709,0.08,-0.12,1.00,2.75,-1.89,-11.29
220725,0.08,-0.11,1.00,5.25,-1.40,-12.02
220741,0.10,-0.10,1.01,0.43,-2.08,-12.08
220757,0.13,-0.08,1.01,-1.65,-1.95,-10.56
220773,0.13,-0.07,1.00,0.31,-1.65,-9.46
220789,0.15,-0.03,1.00,2.93,-1.77,-8.12
220805,0.17,-0.02,1.00,4.09,-1.89,-4.15
220821,0.17,-0.02,1.01,3.36,-1.83,-1.22
220837,0.18,-0.02,1.01,2.56,-1.59,3.36
220853,0.17,-0.04,1.01,2.08,-1.95,4.09
220869,0.18,-0.04,1.00,1.10,-1.89,3.05
220885,0.17,-0.06,1.00,0.43,-2.08,-2.62
220901,0.17,-0.03,1.00,2.26,-1.83,-15.56
220917,0.18,0.00,1.00,2.14,-1.46,-23.19
220933,0.16,0.06,1.00,3.78,-1.71,-31.74
220949,0.11,0.06,1.02,-0.49,-3.17,-28.56
220965,0.10,0.06,1.00,-0.92,-2.75,-26.31
220981,0.08,0.04,1.00,1.59,-2.50,-25.45
220997,0.07,0.06,1.00,3.11,-2.14,-28.44
221013,0.07,0.08,1.00,3.36,-1.89,-30.88
221029,0.09,0.10,1.00,4.39,-2.75,-31.31
221045,0.10,0.09,1.00,2.75,-3.48,-31.92
221061,0.11,0.09,1.00,2.81,-3.42,-32.35
221077,0.09,0.08,1.00,0.92,-2.20,-31.31
221093,0.03,0.11,1.00,-0.37,-2.38,-30.33
221109,0.02,0.14,1.00,0.24,-3.11,-30.21
221125,0.01,0.16,1.00,0.61,-2.26,-29.85
221141,0.03,0.17,1.00,1.22,-2.26,-28.56
221157,0.06,0.17,1.00,0.12,-2.62,-26.67
221173,0.09,0.14,1.00,0.43,-3.05,-22.09
221189,0.04,0.10,1.01,1.40,-2.20,-18.07
221205,-0.01,0.09,1.00,1.22,-3.42,-16.05
221221,-0.05,0.11,1.00,0.49,-2.56,-15.32
221237,-0.04,0.17,1.00,2.38,-2.75,-17.15
221253,-0.05,0.19,1.00,1.89,-2.20,-17.03
221269,-0.04,0.26,1.00,2.62,-1.89,-13.73
221285,-0.09,0.27,1.00,1.77,-2.75,-5.86
221301,-0.11,0.23,1.00,2.26,-2.62,1.22
221317,-0.18,0.16,1.00,2.44,-1.95,18.07
221333,-0.19,0.12,1.00,0.55,-1.83,28.56
221349,-0.22,0.03,1.00,-0.24,-1.59,30.82
221365,-0.21,-0.03,1.00,0.24,-1.34,28.87
221381,-0.20,-0.03,1.00,0.79,-1.34,20.39
221397,-0.16,-0.02,1.01,0.73,-1.65,16.36
221413,-0.13,0.05,1.00,-0.49,-1.71,10.99
221429,-0.13,0.07,1.00,0.61,-1.34,16.05
221445,-0.15,0.09,1.00,2.93,-0.98,20.45
221461,-0.15,0.07,1.00,4.15,-1.46,29.36
221477,-0.15,0.05,1.00,4.09,-1.40,33.02
221493,-0.15,0.03,1.00,2.93,-1.34,37.41
221509,-0.13,0.01,1.00,1.65,-0.85,41.32
221525,-0.12,0.00,1.00,1.77,-1.16,42.97
221541,-0.12,-0.02,1.00,-0.18,-1.46,45.47
221557,-0.12,-0.04,1.00,0.06,-1.40,47.18
221573,-0.13,-0.05,1.00,0.43,-0.85,46.81
221589,-0.11,-0.07,1.00,0.73,0.00,45.78
