time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
200022,0.01,0.01,1.00,1.65,-1.95,2.14
200037,0.01,0.01,1.00,1.59,-1.83,2.08
200053,0.01,0.01,1.00,1.59,-1.89,2.14
200069,0.01,0.01,1.00,1.59,-1.89,2.08
200085,0.01,0.01,1.00,1.59,-1.83,2.20
200101,0.01,0.01,1.00,1.59,-1.89,2.08
200117,0.01,0.01,1.00,1.65,-1.89,2.08
200133,0.01,0.01,1.00,1.65,-1.89,2.14
200149,0.01,0.01,1.00,1.59,-1.83,2.14
200165,0.01,0.01,1.00,1.65,-1.89,2.14
200181,0.01,0.01,1.00,1.65,-1.89,2.08
200197,0.01,0.01,1.00,1.59,-1.89,2.14
200213,0.01,0.01,1.00,1.59,-1.83,2.08
200229,0.01,0.01,1.00,1.59,-1.89,2.01
200245,0.01,0.01,1.00,1.59,-1.83,2.14
200261,0.01,0.01,1.00,1.59,-1.89,2.08
200277,0.01,0.01,1.00,1.65,-1.89,2.14
200293,0.01,0.01,1.00,1.65,-1.89,2.14
200309,0.01,0.01,1.00,1.59,-1.89,2.08
200325,0.01,0.01,1.00,1.59,-1.89,2.14
200341,0.01,0.01,1.00,1.65,-1.95,2.14
200357,0.01,0.01,1.00,1.59,-1.89,2.14
200373,0.01,0.01,1.00,1.59,-1.89,2.08
200389,0.01,0.01,1.00,1.65,-1.89,2.14
200405,0.01,0.01,1.00,1.65,-1.89,2.14
200421,0.00,0.01,1.00,1.65,-1.89,2.08
200437,0.01,0.01,1.00,1.65,-1.89,2.08
200453,0.01,0.01,1.00,1.59,-1.89,2.08
200469,0.01,0.01,1.00,1.59,-1.89,2.14
200485,0.01,0.01,1.00,1.59,-1.89,2.20
200501,0.01,0.01,1.00,1.59,-1.95,2.14
200517,0.01,0.01,1.00,1.59,-1.89,2.14
200533,0.01,0.01,1.00,1.59,-1.83,2.20
200549,0.01,0.01,1.00,1.65,-1.89,2.14
200565,0.01,0.01,1.00,1.65,-1.95,2.14
200581,0.01,0.01,1.00,1.71,-1.89,2.20
200597,0.01,0.01,1.00,1.65,-1.83,2.08
200613,0.01,0.01,1.01,1.65,-1.95,2.20
200629,0.01,0.01,1.00,1.65,-1.89,2.14
200645,0.01,0.01,1.00,1.65,-1.95,2.08
200661,0.01,0.01,1.00,1.65,-1.89,2.08
200677,0.01,0.01,1.00,1.65,-1.83,2.01
200693,0.01,0.01,1.00,1.59,-1.83,2.14
