time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
47285,0.01,-0.04,0.50,8.85,-41.14,20.87
47301,0.04,-0.04,0.50,5.07,-33.39,19.35
47317,0.06,-0.08,0.52,-1.10,-18.31,17.27
47333,0.04,-0.11,0.56,-1.22,-6.84,16.42
47349,0.05,-0.12,0.58,-1.16,-3.23,15.56
47365,0.03,-0.13,0.62,-0.31,1.59,12.33
47381,-0.01,-0.14,0.67,-2.87,4.94,7.81
47397,-0.01,-0.13,0.67,-5.00,6.35,4.27
47413,0.01,-0.13,0.68,-8.42,5.86,-3.17
47429,0.05,-0.14,0.71,-9.28,5.43,-5.74
47445,0.06,-0.14,0.71,-8.79,5.31,-6.23
47461,0.07,-0.16,0.74,-5.37,3.54,-6.16
47477,0.02,-0.15,0.82,4.70,5.86,-2.93
47493,0.01,-0.13,0.84,7.87,7.02,-2.32
