time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
550022,0.04,0.35,1.02,-2.50,-2.14,-8.48
550037,0.04,0.33,1.00,-3.30,-1.89,0.06
550053,0.04,0.32,1.00,-2.56,-1.95,4.33
550069,0.02,0.33,1.00,-3.30,-2.01,10.07
550085,0.01,0.00,1.00,-7.51,-2.20,4.94
550101,-0.01,0.06,1.00,-6.65,-1.95,-0.85
550117,0.02,0.12,0.99,0.37,-2.20,-22.95
550133,0.05,0.16,0.99,5.74,-2.20,-35.95
550149,0.05,0.18,1.00,9.52,-1.95,-37.35
550165,0.03,0.23,1.01,13.12,-1.77,-31.74
550181,-0.01,0.21,1.00,6.04,-1.53,-23.74
550197,-0.01,0.21,1.00,6.59,-1.53,-18.13
550213,0.02,0.20,1.00,7.75,-1.59,-4.52
550229,0.05,0.19,1.00,3.66,-1.34,9.16
550245,0.04,0.18,1.00,2.08,-0.98,15.32
550261,0.01,0.15,1.00,-1.40,-1.65,24.60
550277,0.00,0.13,1.00,0.61,-2.20,28.26
550293,-0.03,0.09,1.00,2.32,-2.69,26.73
550309,-0.01,0.08,1.00,4.03,-2.99,18.98
550325,-0.00,0.07,0.99,9.28,-2.50,12.63
550341,0.01,0.09,1.00,7.75,-1.89,10.25
550357,-0.02,0.10,1.01,3.42,-1.65,7.26
550373,-0.03,0.09,1.00,0.06,-2.62,8.06
550389,-0.05,0.08,1.00,-0.43,-2.56,9.28
550405,-0.04,0.08,1.01,0.98,-1.83,10.56
550421,-0.03,0.07,1.00,0.12,-1.28,8.85
550437,-0.01,0.05,1.01,2.99,-1.95,7.32
550453,-0.04,0.01,1.00,3.30,-1.89,7.02
550469,-0.06,-0.01,1.00,2.81,-1.53,8.12
550485,-0.05,-0.02,1.00,5.86,-1.40,14.47
550501,-0.03,-0.10,1.00,-6.84,-2.08,23.50
550517,-0.03,-0.07,1.00,-0.92,-1.65,27.40
550533,0.00,-0.06,1.01,5.31,-1.22,34.55
550549,0.01,-0.08,1.01,1.83,-1.16,38.82
550565,0.00,-0.11,1.00,-2.01,-1.59,36.99
550581,-0.01,-0.11,1.01,3.42,-1.28,28.50
550597,-0.02,-0.16,1.01,3.78,-0.73,21.18
550613,-0.02,-0.19,1.00,3.54,-0.55,17.46
550629,-0.04,-0.18,1.01,2.93,-1.53,7.20
550645,0.03,-0.20,1.01,0.85,-1.65,2.32
550661,0.05,-0.20,1.01,1.59,-1.59,1.40
550677,0.05,-0.20,1.00,1.77,-1.65,2.62
550693,0.01,-0.25,1.01,-0.73,-1.77,8.36
550709,0.02,-0.26,1.01,-0.55,-1.95,13.12
550725,0.03,-0.33,1.01,-0.79,-1.83,18.49
550741,0.03,-0.35,1.01,0.92,-1.59,10.68
550757,0.00,-0.01,1.02,4.82,-1.40,3.91
550773,0.00,-0.05,1.00,4.33,-1.28,4.21
550789,-0.01,-0.14,1.00,3.85,-1.16,11.41
550805,0.00,-0.18,1.01,2.44,-1.40,16.60
550821,0.03,-0.23,1.01,1.04,-1.34,24.41
550837,0.03,-0.26,1.01,0.24,-1.53,23.68
550853,0.03,-0.26,1.01,0.55,-1.46,19.96
550869,0.01,-0.24,1.01,-0.43,-1.46,10.01
550885,-0.01,-0.22,1.00,-2.14,-2.08,-0.18
550901,-0.01,-0.20,1.01,-2.14,-2.26,-4.52
550917,0.00,-0.18,1.00,-3.48,-2.08,-12.21
550933,-0.01,-0.14,1.00,0.55,-2.14,-18.68
550949,-0.01,-0.11,1.00,1.16,-2.56,-20.32
550965,0.01,-0.08,1.00,0.49,-3.42,-16.66
550981,-0.00,-0.07,1.01,3.48,-2.26,-8.61
550997,-0.01,-0.09,1.01,1.89,-2.01,-5.62
551013,-0.03,-0.11,0.99,-0.73,-2.44,-2.08
551029,-0.04,-0.09,1.01,-1.34,-2.75,-4.52
551045,-0.04,-0.10,1.00,-3.05,-2.32,-7.45
551061,-0.06,-0.08,1.00,0.79,-1.59,-13.98
551077,-0.04,-0.07,0.95,0.06,-2.44,-18.68
551093,-0.01,0.02,1.05,8.30,-3.23,-17.03
551109,0.02,0.03,1.00,5.80,-1.77,-14.53
551125,0.00,0.04,1.01,3.05,-1.83,-9.09
551141,-0.02,0.01,1.01,3.11,-2.50,-7.45
551157,-0.02,-0.03,0.97,-5.68,-1.71,-7.57
551173,-0.04,0.05,1.02,4.76,-1.10,-8.18
551189,-0.05,0.11,1.01,5.92,-1.16,-8.85
551205,-0.03,0.11,1.00,-5.07,-2.38,-13.24
551221,0.00,0.11,0.99,-4.09,-1.89,-18.92
551237,-0.00,0.10,0.99,0.06,-1.16,-21.97
551253,-0.00,0.12,1.01,6.41,-0.67,-28.20
551269,0.03,0.13,1.01,5.55,-0.92,-29.85
551285,0.02,0.13,1.00,3.05,-1.53,-26.67
551301,0.03,0.10,1.00,-2.38,-2.14,-16.30
551317,0.02,0.13,0.99,-6.77,-2.50,-7.81
551333,0.00,0.22,1.02,-5.86,-2.93,-6.29
551349,0.02,0.26,1.01,-10.38,-2.38,-9.77
551365,0.02,0.27,0.98,-6.16,-2.32,-16.11
551381,0.01,0.34,0.98,1.89,-2.50,-18.74
551397,-0.01,0.35,0.99,17.88,-2.26,-23.32
551413,0.06,0.24,1.02,13.61,-2.01,-5.55
551429,-0.01,0.07,1.01,-4.03,-1.89,-2.01
551445,-0.02,0.07,1.00,-5.07,-1.95,-17.94
551461,-0.01,0.07,1.01,-4.15,-2.20,-30.15
551477,-0.00,0.18,0.99,-5.98,-1.77,-34.79
551493,0.02,0.27,0.99,5.19,-1.71,-38.33
551509,0.04,0.28,0.99,11.11,-1.53,-35.46
551525,0.05,0.29,1.00,16.11,-1.22,-19.78
551541,0.02,0.28,1.01,11.54,-1.83,1.22
551557,0.01,0.26,1.01,7.69,-1.65,11.29
551573,0.01,0.22,0.99,3.36,-1.34,29.24
551589,0.01,0.17,1.01,4.52,-0.92,39.37
551605,0.02,0.13,1.01,2.81,-0.79,41.32
551621,0.00,0.06,1.01,4.46,-1.46,41.02
551637,-0.03,0.02,1.00,3.11,-2.99,34.73
551653,-0.05,0.02,1.00,1.89,-2.87,31.92
551669,-0.07,0.07,0.99,-1.16,-1.71,27.10
551685,-0.01,0.04,1.01,2.01,-1.46,17.64
551701,0.00,0.04,1.00,2.87,-1.83,12.57
551717,0.01,0.03,1.00,3.11,-2.38,6.41
551733,-0.02,0.02,1.00,-1.53,-1.83,5.74
551749,-0.04,0.01,0.99,-1.89,-1.46,7.87
551765,-0.02,0.01,1.00,0.98,-1.71,15.26
551781,-0.04,-0.00,1.00,1.34,-1.65,19.78
551797,-0.03,-0.02,1.00,0.98,-1.46,20.32
551813,-0.02,-0.00,0.99,3.66,-2.01,18.49
551829,-0.05,-0.10,0.99,-5.43,-1.83,14.53
551845,-0.04,-0.10,1.00,1.28,-1.59,13.12
551861,-0.01,-0.05,1.01,7.81,-1.34,13.49
551877,-0.03,-0.06,1.01,1.65,-1.46,12.76
551893,-0.01,-0.02,1.01,2.99,-1.53,11.60
551909,0.01,-0.04,1.00,-0.61,-2.08,8.54
551925,0.01,-0.05,1.01,3.91,-1.59,8.12
551941,-0.01,-0.08,1.01,1.59,-1.16,8.00
551957,-0.02,-0.07,1.00,2.44,-1.34,9.34
551973,0.00,-0.08,1.00,-1.16,-1.65,16.60
551989,0.02,-0.09,1.00,0.00,-1.71,19.84
552005,0.01,-0.09,1.01,2.87,-1.28,22.89
552021,0.01,-0.11,1.01,1.10,-1.40,21.97
552037,0.02,-0.13,1.01,1.46,-1.71,21.48
552053,0.02,-0.17,1.01,0.24,-1.89,19.23
552069,0.02,-0.23,1.01,0.31,-2.01,12.76
552085,0.02,-0.23,1.01,0.98,-2.01,9.46
552101,0.01,-0.24,1.01,1.95,-1.59,3.30
552117,0.03,-0.27,1.01,1.04,-1.71,0.73
552133,0.03,-0.28,1.01,0.55,-1.71,2.20
552149,0.01,-0.06,0.99,1.40,-1.77,4.64
552165,-0.04,-0.10,1.00,2.87,-1.46,7.57
552181,-0.03,-0.11,1.00,3.30,-1.28,13.24
552197,0.00,-0.15,1.01,2.32,-1.28,23.13
552213,-0.00,-0.18,1.01,-0.12,-1.65,29.24
552229,-0.01,-0.20,1.01,0.12,-1.53,29.60
552245,0.01,-0.23,1.01,2.50,-1.16,27.40
552261,0.04,-0.23,1.01,5.43,-0.49,21.79
552277,0.05,-0.23,1.01,5.31,-0.73,18.49
552293,0.03,-0.22,1.00,0.98,-1.77,14.16
552309,0.00,-0.19,1.01,-0.98,-2.01,8.97
552325,0.01,-0.18,1.01,-1.46,-1.77,6.23
552341,0.01,-0.16,1.01,0.67,-1.95,1.95
552357,0.02,-0.18,1.00,2.62,-1.46,-3.54
552373,0.01,-0.18,1.00,1.65,-1.65,-6.04
552389,-0.00,-0.15,1.01,-1.34,-3.30,-10.86
552405,-0.01,-0.14,1.00,-1.22,-2.87,-15.20
552421,-0.04,-0.11,1.00,0.55,-2.38,-17.82
552437,-0.04,-0.05,1.01,1.95,-3.36,-23.56
552453,-0.03,-0.03,1.01,-2.50,-2.69,-25.02
552469,0.00,-0.01,1.00,-1.95,-1.83,-21.97
552485,-0.00,0.01,1.01,-2.14,-1.71,-17.15
552501,-0.00,0.01,1.04,-1.04,-2.44,-10.93
552517,-0.02,0.02,0.96,6.53,-2.26,-8.24
552533,0.02,0.08,1.02,7.02,-2.01,-4.76
552549,-0.00,0.06,1.00,3.05,-1.71,-3.36
552565,-0.10,0.04,1.03,-0.43,-2.50,-3.11
552581,-0.10,-0.01,0.98,-16.42,-1.40,-11.47
552597,-0.10,0.07,1.02,-11.47,-1.34,-17.33
552613,-0.03,0.07,1.01,-4.09,-0.92,-24.11
552629,0.00,0.06,0.99,1.34,-1.95,-22.46
552645,-0.01,0.07,0.99,1.71,-1.40,-21.91
552661,-0.02,0.10,0.99,3.11,-0.92,-22.64
552677,-0.00,0.17,1.01,6.10,-1.46,-23.32
552693,0.00,0.21,1.02,5.62,-1.46,-23.86
552709,-0.00,0.25,0.99,6.23,-2.08,-23.99
552725,0.04,0.24,0.99,10.86,-2.75,-20.45
552741,0.06,0.28,1.01,13.85,-3.05,-17.09
552757,0.05,0.27,1.01,12.70,-2.69,-10.01
552773,0.04,0.27,1.01,6.16,-2.26,-3.60
552789,0.02,0.27,1.00,2.69,-2.14,0.92
552805,0.02,0.24,1.00,-1.16,-2.14,8.61
552821,0.02,0.18,1.00,-1.65,-1.89,9.89
552837,0.01,0.02,1.00,-2.08,-1.89,5.25
552853,-0.01,0.06,1.01,-7.08,-2.01,-1.59
552869,-0.01,0.12,0.98,-5.13,-2.08,-16.11
552885,0.00,0.16,0.99,4.15,-2.08,-23.80
552901,0.03,0.22,1.00,15.14,-1.95,-28.44
552917,0.04,0.25,1.01,7.45,-1.71,-19.71
552933,0.03,0.25,1.00,2.99,-1.71,-12.33
552949,0.02,0.27,1.00,1.34,-1.65,1.71
552965,0.04,0.25,1.00,0.12,-1.71,11.60
552981,0.05,0.24,1.00,1.10,-1.59,16.11
552997,0.03,0.21,1.00,0.85,-1.46,24.35
553013,-0.01,0.17,1.01,-0.61,-1.77,31.68
553029,-0.02,0.13,1.01,-0.24,-2.08,35.16
553045,-0.03,0.09,1.00,1.65,-2.62,39.18
