timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,2586,799,224,2010,1906,2597,715,27294,19833
10,2584,797,223,2010,1906,2597,716,27294,19873
20,2584,797,224,2010,1906,2597,716,27302,19850
30,2584,797,225,2010,1906,2597,716,27254,19842
40,2584,797,225,2010,1906,2597,716,27262,19843
50,2584,798,225,2010,1906,2597,716,27286,19855
60,2584,797,225,2010,1906,2597,716,27294,19825
70,2584,797,225,2010,1906,2597,716,27294,19865
80,2584,798,225,2010,1906,2597,716,27278,19830
90,2584,797,225,2010,1906,2597,715,27302,19842
100,2584,797,225,2010,1906,2597,716,27262,19827
110,2584,797,225,2010,1906,2597,716,27310,19844
120,2584,797,225,2010,1906,2597,716,27302,19850
130,2584,797,225,2010,1906,2597,716,27278,19878
140,2584,798,225,2010,1906,2597,716,27302,19826
150,2584,798,225,2010,1906,2597,716,27310,19852
160,2584,797,225,2009,1906,2597,716,27342,19858
170,2584,797,225,2010,1906,2597,716,27286,19823
180,2584,797,225,2010,1906,2597,716,27334,19840
190,2584,797,225,2010,1906,2597,716,27310,19868
200,2584,797,225,2010,1906,2597,716,27278,19862
210,2584,797,225,2010,1906,2597,716,27286,19839
220,2584,797,225,2010,1906,2597,716,27286,19847
230,2584,797,225,2010,1906,2597,716,27310,19860
240,2584,797,225,2010,1907,2597,716,27270,19853
250,2584,797,225,2010,1906,2597,716,27310,19860
260,2584,797,225,2010,1906,2597,716,27326,19855
270,2584,798,225,2010,1907,2597,716,27310,19836
280,2584,797,225,2010,1907,2597,716,27310,19852
290,2584,797,225,2010,1907,2597,716,27278,19854
300,2584,797,225,2010,1906,2597,716,27310,19860
310,2584,797,225,2010,1907,2597,716,27302,19850
320,2584,797,225,2010,1907,2597,716,27286,19847
330,2584,797,225,2010,1907,2597,716,27318,19877
340,2584,797,225,2010,1907,2597,716,27302,19842
350,2584,797,225,2010,1907,2597,716,27318,19853
360,2584,797,225,2010,1907,2597,716,27278,19846
370,2584,797,225,2010,1907,2597,716,27302,19850
380,2584,797,225,2010,1907,2597,716,27294,19857
390,2584,797,225,2010,1907,2597,716,27294,19849
400,2584,797,225,2010,1907,2597,716,27294,19865
410,2584,797,225,2010,1907,2597,716,27286,19863
420,2584,797,225,2010,1907,2597,716,27302,19858
430,2584,797,225,2010,1907,2597,716,27294,19849
440,2584,797,225,2010,1907,2597,716,27270,19813
450,2584,797,225,2010,1907,2597,716,27294,19849
460,2584,797,225,2010,1907,2597,716,27278,19838
470,2584,797,225,2010,1907,2597,716,27318,19845
480,2584,797,225,2010,1907,2597,716,27302,19858
490,2584,797,225,2010,1907,2597,716,27286,19855
500,2584,797,225,2010,1907,2597,716,27302,19874
510,2584,797,225,2010,1907,2597,716,27294,19849
520,2584,797,225,2010,1907,2597,716,27318,19877
530,2584,797,225,2010,1907,2597,716,27326,19823
540,2584,797,225,2010,1907,2597,716,27294,19857
550,2584,797,225,2010,1907,2597,716,27278,19830
560,2584,797,225,2010,1907,2597,716,27294,19849
570,2584,797,225,2010,1907,2597,716,27326,19847
580,2584,797,225,2010,1907,2597,716,27302,19842
590,2584,797,225,2010,1907,2597,716,27278,19862
600,2584,797,225,2010,1907,2597,716,27310,19852
610,2584,797,225,2010,1907,2597,716,27294,19841
620,2584,797,225,2010,1907,2597,716,27310,19836
630,2584,797,225,2010,1907,2597,716,27302,19842
640,2584,797,225,2010,1907,2597,716,27310,19868
650,2584,797,225,2010,1907,2597,716,27286,19847
660,2584,797,225,2010,1907,2597,716,27278,19854
670,2584,797,225,2010,1907,2597,716,27294,19857
680,2584,797,225,2010,1907,2597,716,27286,19839
690,2584,797,225,2010,1908,2597,716,27270,19845
700,2584,797,225,2010,1907,2597,716,27294,19849
710,2584,797,225,2010,1907,2597,716,27302,19834
720,2584,797,225,2010,1907,2597,716,27302,19842
730,2584,797,225,2010,1908,2597,716,27270,19845
740,2584,797,225,2010,1908,2597,716,27310,19836
