timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,temp,humi
0,1.0824049472808837,0.969027042388916,0.0743144989013671,0.3533570766448974,1.1776162147521971,1.1781818389892578,0.9589857101440429,29.26802471961548,87.37468528267338
10,1.0823471546173096,0.9690243244171142,0.0743210792541504,0.3533527851104736,1.168844175338745,1.1692269802093505,0.9543404102325439,29.34859235523004,87.40825513084611
20,1.0823724746704102,0.9690253257751464,0.0743120670318603,0.3533536434173583,1.1674479961395263,1.1677674293518066,0.9538481712341308,29.3284504463264,87.39299610894942
30,1.082396650314331,0.969008445739746,0.0743127822875976,0.3533682346343994,1.1672435760498046,1.1675213813781735,0.9537653446197509,29.38887617303732,87.37621118486305
40,1.0823676109313964,0.9690050125122068,0.0743080615997314,0.3533575057983398,1.1671992301940917,1.1675063610076903,0.9537673473358154,29.227740901808204,87.37010757610437
50,1.082370901107788,0.9689881324768066,0.0743162155151367,0.3533709526062011,1.1671700477600098,1.1674671649932862,0.9537331581115722,29.28816662851912,87.38994430457008
60,1.0823731899261475,0.968996286392212,0.0743119239807128,0.3533577919006347,1.1671923637390136,1.1674870491027831,0.9537418842315674,29.30830853742276,87.39147020675975
70,1.0823760509490967,0.969010591506958,0.0743043422698974,0.353345775604248,1.167184066772461,1.1674628734588623,0.9537041187286377,29.30830853742276,87.37926298924239
80,1.0823452949523926,0.9689689636230469,0.0743136405944824,0.353353214263916,1.167275047302246,1.1674567222595214,0.9537171363830566,29.34859235523004,87.34721904325933
90,1.082411527633667,0.9689406394958496,0.0743043422698974,0.3533751010894775,1.1672176837921142,1.1673964977264404,0.9538626194000244,29.28816662851912,87.37773708705272
100,1.082248592376709,0.9690589427947998,0.0743030548095703,0.3533390522003173,1.1672048091888427,1.1674389839172363,0.9537900924682616,29.26802471961548,87.38689250019074
110,1.082352590560913,0.9689981460571288,0.0742974758148193,0.3533520698547363,1.167247152328491,1.1673816204071044,0.9537211418151855,29.26802471961548,87.37468528267338
120,1.08250036239624,0.96892991065979,0.0742931842803955,0.3533527851104736,1.1670752048492432,1.1675325393676756,0.953602409362793,29.34859235523004,87.39604791332876
130,1.082468318939209,0.9687681198120116,0.0742876052856445,0.3533366203308105,1.167090082168579,1.1675634384155271,0.9535962581634521,29.30830853742276,87.39147020675975
140,1.0824108123779297,0.9690537929534913,0.0742898941040039,0.3533854007720947,1.1670912265777589,1.1674096584320068,0.9536308765411377,29.30830853742276,87.4036774242771
