timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,temp,humi
0,1.0349411487579343,0.8172597885131836,0.0779279708862304,0.3516911029815673,1.1776322364807128,1.1782977104187011,0.9488579750061035,29.40901808194096,94.27481498435952
10,1.0349475860595705,0.8173085689544678,0.077931261062622,0.3516624927520752,1.1688194274902344,1.1693572998046875,0.9443819046020507,29.469443808651874,94.2809185931182
20,1.034965181350708,0.8173263072967529,0.0779181003570556,0.3516204357147217,1.167436408996582,1.1678970336914063,0.9438569068908691,29.4291599908446,94.26565957122148
30,1.0349673271179198,0.8174084186553955,0.0779256820678711,0.351604700088501,1.1672289848327635,1.1676426887512206,0.9436851024627685,29.469443808651874,94.3053330281529
40,1.0349042415618896,0.8173913955688477,0.0779299736022949,0.3516055583953857,1.1671953678131104,1.1676403999328613,0.9438132762908935,29.449301899748235,94.27939269092852
50,1.0349458694458007,0.8174367427825927,0.0779321193695068,0.351628303527832,1.1671420097351073,1.167575740814209,0.9437614917755126,29.50972762645916,94.2854962996872
60,1.0349311351776125,0.8174742221832275,0.0779369831085205,0.351580810546875,1.1671684741973876,1.1676042079925537,0.9437376022338867,29.529869535362792,94.27634088654918
70,1.034904098510742,0.8175270080566406,0.0779288291931152,0.3515559196472168,1.1671500205993652,1.1675655841827393,0.9436994075775146,29.40901808194096,94.26260776684217
80,1.0349784851074215,0.8174843788146973,0.0779209613800048,0.3515786647796631,1.1671234130859374,1.167580461502075,0.9437283039093017,29.40901808194096,94.26260776684217
90,1.0349820613861085,0.8175051212310791,0.0779335498809814,0.3516036987304687,1.1670872211456298,1.1677077770233153,0.9439703464508056,29.40901808194096,94.26260776684217
100,1.03494873046875,0.8176915168762207,0.0779142379760742,0.3515393257141113,1.167248296737671,1.1675093650817872,0.9436463356018066,29.38887617303732,94.24887464713512
110,1.0347614765167237,0.8177847862243652,0.077934980392456,0.3515446186065674,1.1671368598937988,1.1675185203552243,0.9439185619354248,29.50972762645916,94.26108186465248
120,1.0349989414215088,0.8176570415496826,0.0779225349426269,0.351578950881958,1.1671186923980712,1.1675282478332518,0.9438418865203857,29.48958571755552,94.2595559624628
130,1.0350040912628171,0.8177762031555176,0.0779183864593505,0.3515235900878906,1.1670204162597655,1.167604064941406,0.9437580585479736,29.40901808194096,94.29922941939422
140,1.0347930908203125,0.8178205490112305,0.0779235363006591,0.3514775276184081,1.1672940731048584,1.1677629947662354,0.9438325881958007,29.4291599908446,94.25345235370412
