timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,3765346,3231938,381860,3101676,8228496,8232716,7538981,27848,16913
10,3765829,3231948,381801,3101516,8168321,8171358,7493158,27824,16917
20,3765807,3232006,381839,3101366,8159328,8161429,7487216,27824,16917
30,3764901,3231986,381855,3101172,8157798,8160088,7486197,27824,16901
40,3765583,3232042,381866,3100996,8157641,8159785,7485994,27840,16912
50,3766129,3232036,381918,3100955,8157373,8159601,7486223,27824,16901
60,3765486,3232117,381789,3100913,8157632,8159568,7485949,27832,16895
70,3766061,3232082,381819,3100781,8157557,8159776,7485771,27832,16903
80,3765779,3232217,381856,3100933,8157516,8159724,7485689,27816,16908
90,3766208,3232246,381852,3100872,8157681,8159573,7486062,27832,16911
100,3766232,3232194,381833,3100645,8157667,8159903,7486262,27848,16937
110,3766395,3232463,381857,3100704,8157623,8159710,7486142,27848,16929
120,3765742,3232347,381866,3100802,8157527,8159826,7486096,27832,16927
130,3766033,3232370,381815,3100963,8157602,8159853,7486069,27832,16911
140,3766417,3232360,381889,3100633,8157552,8159794,7486135,27840,16920
150,3766184,3232420,381928,3100440,8157308,8159629,7485727,27832,16919
160,3765977,3232443,381811,3100625,8157438,8159590,7485833,27864,16932
170,3766294,3232548,381886,3100810,8157312,8159652,7485717,27848,16929
180,3764946,3232535,381831,3100837,8157490,8159668,7485628,27848,16921
190,3766566,3232667,381879,3100921,8157479,8159624,7485784,27824,16901
200,3765233,3232689,381846,3100919,8157640,8159472,7485877,27832,16911
210,3766005,3232656,381803,3101047,8157590,8159695,7486152,27816,16908
220,3765855,3232678,381824,3100873,8157422,8159634,7485805,27840,16920
230,3766848,3232711,381811,3100995,8157271,8159596,7486036,27840,16912
240,3766012,3232672,381847,3100898,8157545,8159751,7486252,27824,16925
250,3766285,3232784,381803,3101048,8157415,8159690,7486174,27848,16905
260,3765405,3232771,381804,3100935,8157383,8159618,7486124,27840,16896
270,3765294,3232973,381831,3101156,8157467,8159624,7486492,27864,16908
280,3767152,3232896,381754,3101271,8157580,8159617,7486113,27832,16887
290,3766898,3233015,381798,3101101,8157456,8159694,7486453,27864,16908
300,3766892,3233028,381809,3100856,8157498,8159566,7486412,27864,16916
310,3766491,3233003,381822,3100996,8157527,8159572,7486334,27840,16920
320,3767166,3233166,381853,3100913,8157533,8159605,7485889,27864,16932
330,3767102,3233195,381876,3101347,8157514,8159634,7486095,27848,16913
340,3766357,3233035,381824,3100893,8157640,8159678,7486578,27840,16920
350,3767259,3233207,381848,3101050,8157537,8159678,7486471,27856,16915
360,3765909,3233260,381863,3101018,8157612,8159697,7486448,27832,16919
370,3766336,3233297,381862,3101015,8157304,8159335,7486126,27848,16913
380,3766163,3233369,381797,3100896,8157404,8159455,7486027,27832,16919
390,3766096,3233440,381809,3100828,8157473,8159673,7486069,27832,16911
400,3766028,3233391,381849,3100805,8157258,8159522,7486041,27848,16905
410,3766220,3233444,381898,3101354,8157363,8159563,7486410,27832,16927
420,3766508,3233493,381817,3100798,8157426,8159603,7486422,27848,16921
430,3767888,3233435,381811,3101122,8157320,8159592,7486102,27848,16913
440,3768074,3233492,381749,3100906,8157347,8159641,7486024,27856,16931
450,3767626,3233559,381782,3101263,8157114,8159404,7485970,27840,16904
460,3767025,3233622,381836,3101225,8157142,8159458,7486307,27872,16926
470,3767683,3233587,381860,3100779,8157278,8159490,7486108,27856,16931
480,3767422,3233675,381831,3101081,8157482,8159738,7486090,27832,16935
490,3766798,3233688,381834,3101554,8157442,8159682,7485894,27856,16899
500,3765894,3233750,381809,3101305,8157359,8159445,7486017,27832,16919
510,3765743,3233790,381801,3101155,8157249,8159495,7486213,27856,16907
520,3766161,3233906,381830,3101203,8157580,8159780,7486143,27840,16920
530,3765967,3233982,381792,3101249,8157448,8159648,7486161,27856,16923
540,3767513,3233940,381787,3100942,8157544,8159495,7486498,27856,16899
550,3766682,3233921,381814,3101309,8157526,8159534,7486405,27824,16909
560,3766821,3234042,381837,3101228,8157315,8159576,7486120,27848,16905
570,3766944,3234048,381807,3100866,8157229,8159313,7485721,27840,16912
580,3766695,3234015,381795,3100999,8157313,8159481,7485527,27824,16925
590,3766434,3234087,381883,3101119,8157457,8159613,7485621,27856,16931
600,3766686,3234111,381818,3101241,8157201,8159366,7486032,27880,16927
610,3767216,3234277,381829,3100850,8157267,8159507,7485869,27816,16908
620,3767074,3234227,381847,3101145,8157375,8159483,7485648,27848,16937
630,3767323,3234229,381791,3100808,8157297,8159528,7485763,27816,16908
640,3767171,3234227,381813,3100785,8157380,8159572,7485899,27808,16922
650,3767133,3234198,381804,3101220,8157436,8159376,7486006,27856,16915
660,3768006,3234439,381799,3100986,8157157,8159230,7485523,27824,16901
670,3768890,3234366,381771,3101593,8157223,8159303,7486017,27848,16905
680,3769000,3234335,381753,3101349,8157029,8159466,7486149,27856,16915
690,3770333,3234484,381866,3101174,8157219,8159682,7486132,27840,16912
700,3770831,3234736,381846,3101520,8157548,8159727,7486316,27800,16881
710,3770606,3234528,381820,3101343,8157715,8159704,7486384,27856,16923
720,3770185,3234670,381802,3101084,8157671,8159606,7486060,27848,16897
730,3770999,3234626,381824,3101461,8157462,8159656,7486354,27840,16904
740,3770562,3234730,381814,3101387,8157569,8159692,7486171,27856,16915
750,3770285,3234714,381814,3101479,8157362,8159620,7485797,27840,16904
760,3770172,3234770,381796,3101626,8157608,8159777,7486201,27840,16928
770,3769347,3234827,381781,3101614,8157432,8159502,7485949,27848,16897
780,3766972,3234827,381821,3101491,8157524,8159633,7486104,27848,16913
790,3766565,3234898,381806,3101269,8157340,8159670,7486018,27840,16928
800,3767363,3234938,381758,3101396,8157362,8159567,7485859,27856,16899
810,3767274,3234876,381845,3101457,8157553,8159749,7485802,27856,16915
820,3767535,3234883,381821,3101159,8157185,8159466,7485962,27808,16898
830,3767565,3234921,381848,3101265,8157357,8159423,7485474,27816,16892
840,3767374,3235185,381808,3101387,8157312,8159526,7485748,27848,16905
850,3767857,3235078,381823,3101603,8157130,8159498,7485700,27848,16929
860,3767503,3235132,381837,3101214,8157286,8159558,7485945,27848,16913
870,3767524,3235165,381820,3101246,8157348,8159605,7486241,27832,16919
880,3767551,3234828,381885,3101470,8157155,8159468,7486262,27832,16919
890,3767984,3235318,381787,3101155,8157360,8159348,7486098,27856,16907
900,3768467,3235234,381833,3101531,8157214,8159441,7485487,27856,16899
910,3767670,3235362,381836,3101689,8157535,8159763,7486112,27832,16919
920,3767466,3235345,381803,3101137,8157484,8159648,7486048,27840,16912
930,3768170,3235522,381785,3101134,8157508,8159545,7485895,27872,16934
940,3767637,3235429,381776,3100867,8157449,8159520,7486009,27808,16906
950,3767421,3235468,381789,3101044,8157368,8159451,7486036,27840,16936
960,3768370,3235493,381834,3101287,8157435,8159508,7486289,27848,16921
970,3767944,3235661,381858,3101055,8157291,8159558,7485764,27848,16913
980,3768383,3235576,381857,3101783,8157395,8159627,7486183,27824,16893
990,3768395,3235614,381837,3101240,8157379,8159704,7486036,27832,16895
1000,3768198,3235711,381773,3101450,8157252,8159602,7486208,27872,16918
1010,3768530,3235584,381786,3101303,8157417,8159684,7485833,27824,16917
1020,3768134,3235618,381790,3101112,8157522,8159420,7484956,27856,16923
1030,3768249,3235739,381821,3101372,8157134,8159444,7484584,27848,16929
1040,3768433,3235694,381793,3101157,8157250,8159493,7484901,27832,16911
1050,3767708,3235920,381852,3101197,8157392,8159533,7485168,27856,16907
1060,3768376,3235850,381818,3101312,8157357,8159399,7484647,27832,16919
1070,3767980,3235602,381773,3101335,8157219,8159502,7484573,27840,16912
1080,3768153,3235882,381675,3101065,8156950,8159109,7484324,27856,16923
1090,3767925,3235901,381738,3101345,8157170,8159327,7484359,27832,16911
1100,3768246,3235824,381703,3101015,8156970,8159307,7483773,27824,16917
1110,3768275,3235922,381760,3100904,8157163,8159472,7483444,27856,16923
1120,3767969,3235853,381666,3101010,8156964,8159165,7483422,27856,16915
1130,3767946,3235828,381653,3101176,8156631,8159076,7483221,27840,16928
1140,3767832,3235828,381683,3101251,8156777,8159001,7483518,27832,16919
1150,3768038,3235869,381678,3101193,8156751,8159046,7483220,27832,16919
1160,3769431,3235798,381688,3101390,8157081,8159673,7484314,27848,16905
1170,3767637,3235732,381652,3101258,8157094,8159812,7484985,27832,16935
1180,3767903,3235900,381619,3100846,8157326,8159714,7484298,27856,16923
1190,3765344,3236037,381611,3101110,8155168,8155956,7479553,27824,16941
1200,3764894,3235973,381630,3100929,8156520,8158925,7484673,27824,16925
1210,3764253,3236098,381737,3101059,8156624,8159569,7484736,27824,16933
1220,3762257,3236087,381669,3101445,8156825,8159221,7484683,27840,16928
1230,3761140,3236086,381614,3101268,8156520,8158565,7484136,27848,16921
1240,3760364,3236248,381693,3101309,8156642,8158777,7483858,27848,16945
1250,3761508,3236230,381588,3101214,8156749,8158457,7483737,27840,16920
1260,3762466,3236157,381719,3101320,8156890,8159161,7485525,27824,16917
1270,3759867,3236346,381577,3101001,8157083,8159430,7487438,27824,16901
1280,3760218,3236168,381712,3101226,8156977,8158879,7486877,27856,16939
1290,3760066,3236324,381625,3101109,8157049,8158502,7486302,27864,16924
1300,3759838,3236416,381613,3100903,8156483,8158384,7486418,27864,16916
1310,3760406,3236363,381555,3101163,8156753,8159078,7487244,27832,16911
1320,3760413,3236399,381645,3101469,8156725,8159468,7486427,27864,16940
1330,3760313,3236394,381614,3100998,8156980,8159244,7485054,27848,16921
1340,3760648,3236401,381621,3101462,8156706,8158622,7484379,27880,16911
1350,3760482,3236450,381605,3101289,8156537,8158728,7484832,27848,16905
1360,3761602,3236412,381606,3101263,8156830,8158846,7485194,27848,16913
1370,3760277,3236594,381638,3101480,8156982,8158740,7486222,27864,16908
1380,3760289,3236571,381676,3101299,8156970,8158906,7489142,27840,16904
1390,3760629,3236252,381603,3100983,8156991,8159321,7490187,27848,16905
1400,3760770,3235929,381626,3100969,8157025,8159231,7488200,27832,16919
1410,3759946,3236134,381690,3101007,8156666,8158807,7486071,27856,16939
1420,3760450,3236105,381641,3100802,8156867,8158996,7485410,27864,16908
1430,3761012,3236060,381627,3101054,8156889,8159056,7485301,27840,16912
1440,3760196,3235917,381666,3101132,8156883,8158992,7484569,27840,16920
1450,3760478,3235858,381616,3101061,8156822,8159055,7484201,27832,16935
1460,3760912,3235878,381647,3101246,8156774,8159138,7484934,27856,16907
1470,3761159,3235746,381630,3101096,8156730,8158972,7484152,27848,16905
1480,3761454,3235854,381676,3101018,8156535,8158555,7484080,27848,16889
1490,3761425,3235819,381588,3101252,8156728,8158826,7484312,27840,16896
1500,3761169,3235660,381603,3100990,8156569,8159073,7484641,27880,16919
1510,3760934,3235790,381635,3101603,8156718,8159118,7484525,27848,16889
1520,3761196,3235735,381621,3101144,8156951,8158859,7484263,27856,16875
1530,3761162,3235877,381701,3101284,8156515,8158685,7484058,27856,16899
1540,3761515,3235640,381642,3101235,8156934,8159066,7484807,27832,16863
1550,3761478,3235710,381696,3101411,8156881,8159407,7485062,27840,16864
1560,3761442,3235796,381652,3101293,8156752,8159014,7484714,27872,16878
1570,3760997,3235704,381743,3101270,8156734,8158811,7484708,27864,16852
1580,3761940,3235779,381717,3101020,8156674,8158752,7484474,27832,16855
1590,3761388,3235526,381647,3101571,8156994,8159256,7484905,27864,16868
1600,3761885,3235581,381689,3101628,8157046,8159226,7485130,27840,16872
1610,3762555,3235582,381699,3101276,8157023,8159110,7484746,27864,16852
1620,3762489,3235661,381728,3101182,8156567,8158404,7484057,27848,16849
1630,3761872,3235493,381741,3101336,8156858,8159070,7484737,27880,16855
1640,3762240,3235663,381726,3101590,8156880,8159153,7484763,27864,16844
1650,3761951,3235532,381764,3101027,8156753,8158871,7484387,27832,16831
1660,3761761,3235432,381804,3101407,8156923,8158803,7483934,27872,16846
1670,3762508,3235478,381716,3101340,8156792,8159207,7484148,27872,16830
1680,3762410,3235357,381705,3101015,8157078,8159151,7483987,27888,16825
1690,3762742,3235518,381660,3100895,8157028,8158742,7483579,27856,16827
1700,3762369,3235450,381702,3100705,8156739,8158682,7483459,27856,16811
1710,3762458,3235249,381759,3100471,8156798,8159233,7484909,27872,16814
1720,3763396,3235293,381663,3100420,8157122,8159537,7484772,27848,16833
1730,3762470,3235336,381732,3100345,8156878,8159442,7484513,27856,16811
1740,3763336,3235252,381697,3100458,8156496,8158609,7483938,27848,16825
1750,3763074,3235368,381687,3100131,8156573,8158893,7484007,27856,16795
1760,3762784,3235312,381718,3100161,8156566,8158634,7484114,27848,16809
1770,3762480,3235160,381739,3100117,8156648,8159219,7484886,27856,16803
1780,3763158,3235094,381716,3100166,8156938,8159076,7484562,27848,16777
1790,3762976,3234939,381748,3100191,8156853,8159143,7484770,27856,16787
1800,3763427,3235061,381746,3100340,8156603,8158877,7484402,27848,16769
1810,3763872,3234976,381707,3100372,8156835,8159164,7484865,27848,16777
1820,3763163,3234918,381694,3100291,8156792,8158701,7483791,27840,16760
1830,3763631,3234813,381720,3100527,8156787,8158890,7484690,27856,16795
1840,3763225,3234815,381777,3100390,8157015,8158851,7483997,27848,16777
1850,3764290,3235006,381862,3100631,8157059,8159041,7484899,27872,16774
1860,3763271,3234983,381851,3100247,8157386,8159496,7485730,27856,16763
1870,3763960,3234808,381844,3100351,8157112,8159548,7486039,27856,16755
1880,3763336,3234891,381829,3100006,8157226,8159530,7486270,27848,16761
1890,3763691,3234806,381832,3100492,8157352,8159542,7486354,27840,16760
1900,3763100,3234917,381827,3100777,8157186,8159673,7486624,27872,16750
1910,3763664,3234824,381830,3100296,8157183,8159430,7486586,27864,16748
1920,3763422,3234643,381826,3100392,8157103,8159200,7486708,27856,16755
1930,3763266,3234589,381829,3100445,8157297,8159530,7486783,27832,16735
1940,3763216,3234589,381856,3100232,8157308,8159673,7486954,27856,16747
1950,3764492,3234549,381842,3100505,8157328,8159428,7486928,27864,16732
1960,3764012,3234421,381817,3100057,8157170,8159314,7486619,27840,16736
1970,3764816,3234373,381888,3100714,8157388,8159471,7485921,27840,16736
1980,3763563,3234391,381820,3100537,8157231,8159558,7486727,27856,16731
1990,3764434,3234381,381792,3100508,8157447,8159608,7486848,27856,16723
2000,3764617,3234227,381851,3100698,8157242,8159387,7486349,27848,16713
2010,3764143,3234137,381848,3100574,8157477,8159681,7486628,27872,16694
2020,3765055,3234170,381836,3100572,8157371,8159507,7486700,27848,16737
2030,3764493,3234105,381859,3100524,8157302,8159487,7486474,27856,16699
2040,3763758,3234129,381850,3100424,8157309,8159499,7486639,27848,16705
2050,3764227,3234032,381805,3100532,8157111,8159240,7486242,27880,16719
2060,3764769,3233882,381806,3100673,8157379,8159589,7487037,27872,16710
2070,3764761,3233957,381818,3100461,8157052,8159485,7486657,27864,16708
2080,3764421,3233758,381844,3100563,8157294,8159687,7486595,27832,16695
2090,3765047,3233606,381800,3100940,8157486,8159620,7486467,27864,16700
2100,3764953,3233613,381866,3100704,8157363,8159544,7486611,27864,16684
2110,3764234,3233460,381806,3100744,8157437,8159607,7486992,27880,16703
