timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,3757658,3215686,380730,3099062,8228766,8232785,7533074,27824,16893
10,3757812,3215636,380686,3098857,8168435,8171263,7486843,27808,16882
20,3757611,3215674,380702,3098473,8159281,8161444,7480183,27824,16877
30,3757697,3215811,380728,3099012,8157754,8159892,7479518,27832,16887
40,3757408,3215737,380706,3098513,8157693,8159690,7479189,27800,16889
50,3757951,3215887,380683,3097806,8157618,8159773,7478907,27824,16909
60,3758036,3215913,380714,3098258,8157593,8159686,7478959,27840,16888
70,3758001,3215794,380657,3098282,8157446,8159439,7478635,27824,16893
80,3757063,3215701,380687,3098123,8157229,8159498,7478653,27816,16900
90,3758018,3215880,380707,3097929,8157174,8159426,7478706,27808,16890
100,3757243,3215807,380652,3097996,8157057,8159426,7478783,27832,16895
110,3757843,3216004,380671,3097874,8157211,8159531,7478811,27824,16877
120,3757486,3215863,380643,3097734,8157138,8159306,7478450,27848,16881
130,3757217,3215964,380618,3097729,8157064,8159039,7478300,27840,16888
140,3757626,3215883,380669,3097699,8157162,8159320,7478631,27816,16900
150,3758326,3215947,380543,3097433,8157051,8159200,7478045,27816,16884
160,3757588,3216042,380540,3097661,8157270,8159335,7479292,27808,16890
170,3757497,3216050,380559,3097573,8157414,8160164,7479739,27824,16877
180,3758658,3215996,380571,3097590,8157929,8160018,7479539,27800,16905
190,3755849,3216142,380540,3097670,8155391,8156219,7474069,27840,16896
200,3755221,3216188,380593,3098174,8156523,8158609,7478584,27816,16900
210,3751868,3216288,380594,3097706,8157122,8159651,7479252,27792,16895
220,3751583,3216231,380602,3097870,8157091,8159476,7478789,27800,16881
230,3751644,3216126,380559,3097871,8157027,8159166,7478735,27824,16917
240,3750929,3216339,380573,3097749,8156984,8159407,7478450,27840,16912
250,3751812,3216329,380554,3098329,8156718,8158663,7477915,27848,16889
260,3751618,3216415,380601,3097940,8156816,8158928,7478849,27816,16860
270,3752091,3216515,380553,3098076,8157135,8159625,7481986,27816,16908
280,3751120,3216477,380557,3098027,8157446,8159877,7482006,27800,16889
290,3752032,3216494,380530,3097492,8156949,8158988,7481142,27840,16912
300,3751504,3216563,380545,3098071,8156689,8158469,7480491,27832,16903
310,3751821,3216587,380558,3098164,8156887,8159012,7480996,27824,16901
320,3753444,3216488,380522,3098231,8157156,8159717,7480490,27840,16912
330,3752301,3216595,380554,3098131,8157243,8159494,7479517,27816,16892
340,3752169,3216803,380617,3098018,8157005,8159307,7479212,27824,16869
350,3752900,3216713,380489,3097632,8157063,8159178,7478980,27832,16903
360,3753226,3216715,380540,3097836,8157155,8158959,7479755,27848,16897
370,3753434,3216677,380486,3097933,8157105,8158730,7481527,27824,16893
380,3754243,3216664,380591,3097916,8156950,8158616,7483779,27832,16887
390,3753185,3216351,380558,3098333,8157369,8159836,7485347,27848,16889
400,3753579,3216115,380606,3098044,8157245,8159640,7483197,27792,16895
410,3752531,3216136,380562,3098343,8157055,8158690,7480347,27824,16909
420,3752814,3215975,380601,3098108,8156969,8158722,7479506,27856,16891
430,3754098,3215953,380561,3098186,8157100,8159320,7479368,27816,16884
440,3753722,3215921,380593,3097944,8157044,8159449,7479064,27816,16900
450,3754531,3215861,380572,3097995,8157349,8159455,7479198,27840,16920
460,3753970,3215721,380601,3097834,8157052,8159268,7478475,27808,16882
470,3753991,3215778,380551,3097995,8157133,8159511,7478242,27808,16874
480,3753261,3215817,380575,3098109,8156919,8158861,7477552,27848,16881
490,3755302,3215798,380589,3098092,8156933,8158689,7477516,27832,16879
500,3755112,3215855,380622,3098123,8157132,8159195,7478557,27832,16871
510,3755126,3215514,380579,3098137,8157047,8159549,7478976,27856,16899
520,3755103,3215716,380579,3098184,8156825,8159240,7479112,27832,16871
530,3755040,3215788,380575,3098169,8156792,8159074,7478286,27832,16879
540,3755165,3215586,380525,3097855,8156977,8159096,7478346,27824,16861
550,3755493,3215630,380639,3097935,8157000,8159385,7478876,27816,16828
560,3755916,3215792,380628,3098286,8157156,8159572,7478614,27824,16853
570,3755401,3215665,380567,3098153,8156737,8159016,7478143,27824,16813
580,3756177,3215651,380620,3098224,8156847,8158813,7478232,27864,16868
590,3756555,3215558,380614,3098072,8157112,8159483,7479024,27816,16828
