timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,3789766,3175051,380794,3102127,8228425,8232413,7535958,27920,16774
10,3790386,3174981,380808,3101819,8168235,8171154,7489980,27944,16811
20,3791762,3175175,380837,3101308,8159044,8161519,7484311,27936,16793
30,3791090,3175156,380831,3100891,8157688,8159750,7483229,27896,16770
40,3789061,3175261,380848,3101256,8157349,8159538,7482767,27912,16789
50,3790522,3175285,380878,3100844,8157410,8159428,7482638,27912,16789
60,3790158,3175296,380832,3101485,8157372,8159440,7482760,27936,16777
70,3790783,3175406,380896,3100913,8157361,8159472,7482904,27872,16774
80,3790084,3175474,380866,3100797,8157578,8159537,7482997,27888,16769
90,3789812,3175465,380838,3100914,8157429,8159625,7483416,27912,16757
100,3788945,3175555,380893,3100817,8157371,8159514,7482873,27896,16762
110,3789857,3175506,380790,3100783,8157366,8159466,7483151,27912,16797
120,3790392,3175438,380842,3101002,8157262,8159391,7482975,27944,16795
130,3788836,3175702,380833,3100969,8157280,8159385,7483132,27896,16794
140,3788980,3175670,380867,3101036,8157634,8159559,7483166,27920,16774
150,3788785,3175677,380855,3100852,8157596,8159399,7483465,27880,16775
160,3789468,3175716,380807,3100981,8157128,8159286,7482999,27912,16781
170,3790237,3175750,380879,3101240,8157297,8159559,7482872,27896,16770
180,3790031,3175889,380865,3100768,8157418,8159656,7482958,27928,16776
190,3790751,3175841,380831,3100788,8157264,8159417,7482644,27912,16781
200,3789557,3175943,380881,3100919,8157491,8159629,7482906,27928,16784
210,3788481,3175946,380827,3101268,8157459,8159560,7482767,27880,16791
220,3788495,3176147,380798,3101173,8157276,8159534,7482492,27936,16793
230,3787979,3176081,380875,3101056,8157307,8159537,7482951,27912,16765
240,3789196,3176063,380790,3101489,8157323,8159544,7482784,27904,16780
250,3788973,3176113,380800,3101116,8157526,8159572,7482731,27928,16776
260,3788722,3176181,380866,3101204,8157215,8159466,7482642,27904,16772
270,3789464,3176229,380820,3101488,8157224,8159444,7482352,27912,16789
280,3788662,3176228,380843,3101511,8157150,8159333,7482452,27928,16784
290,3788897,3176289,380814,3101106,8157387,8159543,7482439,27920,16782
300,3788636,3176389,380836,3101256,8157397,8159354,7482623,27936,16777
310,3788486,3176397,380808,3101405,8157252,8159464,7482568,27904,16796
320,3789315,3176418,380824,3101405,8157426,8159579,7482864,27904,16788
330,3789941,3176394,380796,3101440,8157467,8159548,7482688,27912,16781
340,3791420,3176509,380837,3101197,8157328,8159634,7482780,27896,16754
350,3791451,3176556,380852,3101357,8157338,8159475,7482674,27904,16788
360,3791446,3176646,380809,3101389,8157362,8159485,7482861,27912,16789
370,3790900,3176644,380800,3101287,8157409,8159528,7482773,27896,16778
380,3789163,3176655,380879,3101429,8157632,8159725,7483086,27928,16784
390,3789591,3176765,380862,3101259,8157503,8159710,7483170,27896,16770
400,3787967,3176841,380819,3101434,8157219,8159516,7483190,27936,16777
410,3788324,3176806,380864,3101140,8157280,8159620,7482616,27944,16771
420,3788258,3176804,380837,3101180,8157229,8159309,7482747,27896,16778
430,3789454,3176868,380813,3101434,8157414,8159470,7482858,27896,16770
440,3788730,3177011,380851,3101218,8157199,8159498,7483176,27928,16768
450,3787860,3176970,380836,3101362,8157414,8159705,7483203,27920,16782
460,3788106,3177099,380885,3100899,8157481,8159483,7483104,27936,16785
470,3788648,3177144,380844,3101069,8157308,8159375,7483070,27904,16780
480,3789185,3177076,380892,3101325,8157432,8159477,7482688,27912,16765
490,3788608,3177079,380819,3101599,8157394,8159565,7482904,27928,16784
