timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,3806214,3147475,381318,3089093,8228569,8232804,7495356,27784,16454
10,3807174,3147640,381342,3088638,8168386,8171256,7449857,27784,16454
20,3806832,3147820,381312,3088412,8159136,8161691,7443623,27784,16454
30,3806186,3147937,381317,3088738,8157780,8160077,7442629,27784,16454
40,3806343,3148045,381360,3088388,8157537,8159823,7441949,27784,16454
50,3806505,3148248,381328,3088401,8157605,8159629,7442014,27784,16454
60,3805698,3148360,381332,3088363,8157778,8159872,7442030,27784,16454
70,3806613,3148348,381361,3087853,8157532,8159730,7442112,27784,16454
80,3805863,3148381,381322,3087847,8157342,8159582,7442131,27784,16454
90,3806428,3148378,381216,3087740,8157219,8159597,7441941,27784,16454
100,3806228,3148628,381299,3087809,8157228,8159617,7441577,27784,16454
110,3807211,3148503,381287,3087517,8157225,8159469,7441630,27784,16454
120,3806210,3148694,381215,3087831,8157301,8159317,7441462,27784,16454
130,3806431,3148777,381197,3087639,8156847,8159203,7441553,27784,16454
140,3806556,3148644,381283,3087614,8156813,8158978,7441828,27784,16454
150,3805688,3148803,381197,3088139,8157161,8159535,7441685,27784,16454
160,3806300,3148879,381203,3087973,8157103,8159349,7442270,27784,16454
170,3805974,3148976,381166,3087842,8157228,8159737,7442844,27784,16454
180,3806237,3149138,381108,3088274,8157438,8159774,7442763,27784,16454
190,3804278,3149490,381251,3087811,8155889,8157782,7441021,27784,16454
200,3803432,3149511,381201,3087927,8157095,8159898,7443612,27784,16454
210,3802275,3149391,381185,3087866,8157185,8159806,7443279,27784,16454
220,3801115,3149539,381197,3088077,8157211,8159471,7442602,27784,16454
230,3800487,3149744,381136,3088176,8156950,8158841,7441610,27784,16454
240,3801823,3149819,381136,3087730,8156650,8158691,7441549,27784,16454
250,3800743,3149784,381183,3088115,8156789,8158934,7442145,27784,16454
260,3800301,3149818,381157,3088070,8157091,8159755,7442955,27784,16454
270,3799089,3150062,381220,3087818,8157394,8159780,7445150,27784,16454
280,3799019,3150084,381195,3087888,8157159,8159268,7444429,27784,16454
290,3799148,3150262,381186,3087969,8156591,8158054,7444449,27784,16454
300,3799317,3150448,381157,3087698,8156553,8158227,7446145,27784,16454
310,3798814,3150514,381136,3087863,8156729,8158521,7446071,27784,16454
320,3799318,3150600,381134,3088304,8157269,8159951,7446447,27784,16454
330,3798397,3150643,381198,3088156,8157534,8160123,7445370,27784,16454
340,3798399,3150683,381147,3087656,8156747,8158501,7442364,27784,16454
350,3799241,3150703,381169,3088168,8156677,8158099,7442674,27784,16454
360,3798815,3150866,381220,3087641,8157026,8159122,7446037,27784,16454
370,3798976,3150576,381165,3087855,8157418,8159852,7449715,27784,16454
380,3799613,3149747,381146,3087915,8157300,8159768,7453309,27784,16454
390,3799109,3148750,381184,3087785,8156774,8158652,7452612,27784,16454
400,3800310,3148381,381189,3087961,8156979,8158523,7451116,27784,16454
410,3800107,3148129,381144,3087875,8157218,8159099,7448636,27784,16454
420,3799543,3148131,381117,3088431,8157459,8160205,7446951,27784,16454
430,3800192,3147994,381167,3087895,8157862,8160030,7444664,27784,16454
440,3800282,3147927,381111,3088088,8156918,8158683,7441718,27784,16454
450,3800193,3147982,381169,3088217,8156602,8157915,7440928,27784,16454
460,3799655,3148117,381161,3087957,8157339,8159539,7443303,27784,16454
470,3800165,3148081,381195,3087772,8157432,8160104,7443825,27784,16454
480,3800199,3148096,381143,3087782,8157310,8159719,7442873,27784,16454
490,3800288,3148128,381179,3087990,8157054,8159006,7441783,27784,16454
500,3800029,3148110,381231,3088310,8156658,8158636,7441412,27784,16454
510,3800611,3148125,381230,3087871,8157293,8159462,7442871,27784,16454
520,3800652,3148255,381211,3087447,8157558,8160002,7443737,27784,16454
530,3800430,3148234,381233,3087597,8157216,8159823,7443074,27784,16454
540,3800845,3148277,381194,3087682,8156852,8159100,7442178,27784,16454
550,3801060,3148333,381211,3087833,8156595,8158540,7441073,27784,16454
560,3801290,3148408,381180,3087697,8157034,8159239,7441524,27784,16454
570,3801302,3148342,381200,3087886,8157016,8159309,7441594,27784,16454
580,3801111,3148403,381221,3087745,8156873,8159229,7441492,27784,16454
590,3801235,3148554,381219,3088016,8157163,8159586,7442109,27784,16454
600,3801259,3148624,381203,3088037,8157120,8159465,7441700,27784,16454
610,3800898,3148690,381184,3087697,8156942,8159162,7441138,27784,16454
620,3800721,3148593,381175,3087714,8156822,8158802,7441050,27784,16454
630,3800922,3148615,381238,3087888,8156786,8159343,7442188,27784,16454
640,3801118,3148649,381176,3087579,8157257,8159606,7442645,27784,16454
650,3799707,3148805,381259,3087786,8157314,8159462,7442826,27784,16454
660,3799824,3148847,381222,3087975,8157126,8158941,7441721,27784,16454
670,3799838,3148712,381189,3087777,8156889,8158830,7441791,27784,16454
680,3800603,3148835,381243,3088228,8157312,8159068,7441827,27784,16454
690,3800581,3148917,381160,3087740,8156604,8158654,7441442,27784,16454
700,3800869,3148876,381172,3087101,8156561,8158593,7441300,27784,16454
710,3800794,3148852,381241,3087143,8157024,8159344,7442495,27784,16454
720,3800567,3148966,381228,3087091,8157215,8159465,7442924,27784,16454
730,3800323,3149135,381241,3086889,8157303,8159679,7442778,27784,16454
740,3800721,3149057,381174,3086545,8156803,8158989,7441240,27784,16454
750,3800759,3149144,381285,3086422,8156959,8158953,7442174,27784,16454
760,3801227,3149140,381224,3086071,8156813,8158804,7441939,27784,16454
770,3800594,3149069,381230,3086357,8156960,8158926,7442354,27784,16454
780,3800799,3149201,381200,3086290,8156767,8158586,7441744,27784,16454
790,3800679,3149376,381224,3086228,8156825,8158739,7441951,27784,16454
800,3800865,3149254,381190,3086353,8157139,8159319,7443029,27784,16454
810,3800710,3149287,381210,3086071,8157285,8159810,7443294,27784,16454
