timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,0.5902104377746582,0.5324967384338378,0.0669746875762939,0.4086341857910156,1.1770803451538083,1.177702760696411,1.0721539020538329,29.207598992904565,29.274433508812084
10,0.5902686595916747,0.532496452331543,0.066974401473999,0.4086240291595459,1.1684218883514403,1.1688341617584228,1.0656256198883056,29.207598992904565,29.2988479438468
20,0.5902997016906738,0.5325078964233398,0.0669723987579345,0.4085587978363037,1.1671016693115237,1.1674667358398436,1.064784049987793,29.207598992904565,29.2988479438468
30,0.5902871131896973,0.5325223445892334,0.0669741153717041,0.4085470676422119,1.166916561126709,1.1672415733337402,1.0646892070770264,29.247882810711843,29.315632867933164
40,0.5903177261352539,0.5325403690338134,0.066976261138916,0.4085989952087402,1.1668676376342773,1.1671907901763916,1.0647246837615967,29.18745708400093,29.259174486915388
50,0.5902819633483887,0.5325413703918457,0.0669756889343261,0.4085155963897705,1.1668589115142822,1.167176342010498,1.0647377014160155,29.167315175097286,29.25764858472572
60,0.5903403282165527,0.5325412273406982,0.0669681072235107,0.4085178852081298,1.1668391704559329,1.1671515941619872,1.0647231101989745,29.147173266193647,29.25459678034638
70,0.5903074264526367,0.5325854301452636,0.0669723987579345,0.4084702491760253,1.1668365955352782,1.1671653270721436,1.0647196769714355,29.207598992904565,29.274433508812084
80,0.5901919841766358,0.5325757026672363,0.0669705390930175,0.4084715366363525,1.1668451786041258,1.1671594619750976,1.0647156715393067,29.207598992904565,29.274433508812084
90,0.5903426170349121,0.5325761318206786,0.0669766902923583,0.4085000038146972,1.1668903827667236,1.167194652557373,1.0647557258605957,29.207598992904565,29.274433508812084
100,0.5904607772827148,0.5326037406921387,0.066968822479248,0.4084683895111083,1.1668458938598631,1.1671647548675537,1.0647132396697998,29.227740901808204,29.28816662851911
110,0.5903974056243896,0.5326054573059081,0.0669723987579345,0.4084639549255371,1.1668783664703368,1.167188787460327,1.0647106647491456,29.207598992904565,29.274433508812084
120,0.590399694442749,0.5326190471649169,0.0669715404510498,0.4085226058959961,1.1668614864349365,1.1671852111816403,1.0647203922271729,29.247882810711843,29.266803997863736
130,0.5902553558349609,0.5326450824737549,0.0669788360595703,0.4085155963897705,1.1668646335601809,1.1671829223632812,1.0647395610809325,29.207598992904565,29.274433508812084
140,0.5901555061340332,0.5326462268829345,0.0669703960418701,0.4085188865661621,1.1668736457824709,1.167167901992798,1.064773893356323,29.28816662851912,29.29579613946746
150,0.5903011322021484,0.532666826248169,0.0669802665710449,0.4084954261779785,1.1668813705444336,1.167173337936401,1.064771032333374,29.18745708400093,29.283588921950106
160,0.590262222290039,0.5326725482940674,0.0669698238372802,0.4085296154022216,1.16685848236084,1.167176342010498,1.0647645950317381,29.18745708400093,29.271381704432745
170,0.5903913974761963,0.532682991027832,0.0669695377349853,0.4085248947143554,1.1668341636657715,1.1671626091003418,1.0647982120513915,29.18745708400093,29.271381704432745
180,0.5903985500335693,0.5327090263366699,0.0669734001159668,0.4084938526153564,1.1668591976165772,1.1671916484832765,1.0647942066192626,29.227740901808204,29.300373846036468
190,0.5904476165771484,0.532666826248169,0.0669679641723632,0.4085193157196045,1.1668590545654296,1.1671875,1.0648156642913817,29.247882810711843,29.25459678034638
200,0.5904604911804199,0.532732629776001,0.0669742584228515,0.408499002456665,1.166847038269043,1.1671706199645997,1.0647671699523926,29.207598992904565,29.28664072632944
210,0.5903331756591796,0.5327317714691162,0.0669821262359619,0.408568525314331,1.1668643474578857,1.167182493209839,1.0647716045379638,29.26802471961548,29.280537117570763
220,0.5903029918670654,0.5327260494232178,0.0669768333435058,0.4085793972015381,1.1668401718139647,1.1671703338623047,1.0647753238677977,29.227740901808204,29.300373846036468
230,0.5904520511627197,0.5327470779418945,0.0669751167297363,0.4085014343261718,1.1668583393096923,1.1671623229980468,1.0647827625274657,29.18745708400093,29.29579613946746
240,0.5904436111450195,0.5327530860900879,0.0669716835021972,0.4085004329681396,1.1668630599975585,1.1671603202819825,1.0648086547851563,29.167315175097286,29.25764858472572
250,0.5903729438781739,0.5327722549438476,0.066965103149414,0.4085503578186035,1.166861629486084,1.1671669006347656,1.0647500038146973,29.18745708400093,29.283588921950106
260,0.5903461933135986,0.5327751159667968,0.0669748306274414,0.4085271835327148,1.1668566226959227,1.167184352874756,1.0647830486297607,29.247882810711843,29.279011215381093
270,0.5904171466827393,0.5327862739562989,0.0669691085815429,0.4085646629333496,1.1668466091156005,1.1671730518341064,1.0647891998291015,29.127031357290008,29.28969253070878
280,0.5905119895935058,0.5328085899353027,0.0669739723205566,0.4085467815399169,1.1668667793273926,1.167180347442627,1.0647857666015625,29.227740901808204,29.2637521934844
290,0.5904672145843506,0.5328118801116943,0.066977834701538,0.4085496425628662,1.166861343383789,1.1671521663665771,1.0647391319274901,29.227740901808204,29.2637521934844
300,0.5904064178466797,0.5328289031982422,0.0669718265533447,0.4085693836212158,1.1668589115142822,1.167189359664917,1.0647387027740478,29.28816662851912,29.283588921950106
310,0.5904220104217529,0.5328269004821777,0.0669769763946533,0.4084503650665283,1.1668643474578857,1.1671817779541016,1.064790630340576,29.207598992904565,29.237811856260013
320,0.5905295848846436,0.5328404903411865,0.0669765472412109,0.4084905624389648,1.1668660640716553,1.1671743392944336,1.064782190322876,29.167315175097286,29.269855802243075
330,0.5904305934906006,0.5328497886657715,0.0669712543487548,0.4084665298461914,1.166856050491333,1.1671513080596922,1.064775037765503,29.18745708400093,29.283588921950106
340,0.5904443264007568,0.532857084274292,0.0669801235198974,0.4084367752075195,1.1668704986572265,1.167167329788208,1.0647375583648682,29.227740901808204,29.27595941100176
350,0.5905115604400635,0.5328811168670654,0.0669808387756347,0.4085042953491211,1.1668612003326415,1.1671754837036132,1.0647796154022215,29.247882810711843,29.279011215381093
360,0.5904786586761475,0.5328901290893554,0.0669775485992431,0.4085105895996093,1.1668822288513183,1.1671727657318114,1.0647708892822265,29.18745708400093,29.271381704432745
370,0.5905503273010254,0.5328858375549316,0.066978120803833,0.4085344791412353,1.166853618621826,1.1671799182891844,1.0647521495819092,29.247882810711843,29.29121843289845
380,0.5905540466308593,0.532899284362793,0.0669665336608886,0.4085028648376465,1.166832160949707,1.1671548843383788,1.0647641658782958,29.247882810711843,29.25459678034638
390,0.5906022548675537,0.5329254627227783,0.0669696807861328,0.4085125923156738,1.166862916946411,1.167170476913452,1.0647226810455321,29.227740901808204,29.28816662851911
400,0.5904793739318848,0.5329214572906494,0.0669742584228515,0.4085381984710693,1.1668313026428223,1.1671551704406735,1.0647361278533936,29.18745708400093,29.283588921950106
410,0.5903975486755371,0.5329236030578614,0.0669742584228515,0.4084939956665039,1.16685791015625,1.1671521663665771,1.0647292613983155,29.18745708400093,29.271381704432745
420,0.5904310226440429,0.5329479217529297,0.0669713973999023,0.4084921360015869,1.1668367385864258,1.1671339988708496,1.0647143840789794,29.227740901808204,29.27595941100176
430,0.5905341625213623,0.5329659461975097,0.0669805526733398,0.4085416316986084,1.166853618621826,1.167155885696411,1.0647515773773193,29.147173266193647,29.279011215381093
440,0.5904757976531982,0.5329633712768554,0.0669729709625244,0.4085131645202636,1.1668639183044434,1.1671377182006837,1.0647201061248779,29.247882810711843,29.29121843289845
450,0.590364933013916,0.5329899787902832,0.0669776916503906,0.4084991455078124,1.1668184280395508,1.1671252727508543,1.064724540710449,29.227740901808204,29.28816662851911
460,0.5902989864349365,0.532983112335205,0.0669801235198974,0.4085007190704345,1.1668493270874023,1.167140007019043,1.0647904872894287,29.30830853742276,29.28511482413977
470,0.5905304431915283,0.5330102920532226,0.0669765472412109,0.4085124492645263,1.1668410301208496,1.167149591445923,1.0647697448730469,29.30830853742276,29.28511482413977
480,0.5904421806335449,0.5329978466033936,0.0669755458831787,0.4085040092468261,1.1668550491333007,1.1671674728393555,1.064814805984497,29.227740901808204,29.239337758449683
490,0.5902197360992432,0.5330316066741944,0.066966962814331,0.4085151672363281,1.166863203048706,1.1671703338623047,1.0647558689117431,29.18745708400093,29.23476005188068
500,0.5902320384979248,0.5330423355102539,0.066968822479248,0.4084796905517578,1.1668682098388672,1.1671709060668944,1.064751434326172,29.18745708400093,29.259174486915388
510,0.5904002666473388,0.5330506324768066,0.0669736862182617,0.4085894107818603,1.1668521881103515,1.1671535968780518,1.0647724628448485,29.26802471961548,29.29274433508812
520,0.5902971267700196,0.5330589294433593,0.0669755458831787,0.4085484981536865,1.1668447494506835,1.1671432971954343,1.0647803306579589,29.207598992904565,29.25001907377737
530,0.5902773857116699,0.5330597877502441,0.0669751167297363,0.4085553646087646,1.1668313026428223,1.1671491622924803,1.0647520065307616,29.167315175097286,29.269855802243075
540,0.590315294265747,0.5330735206604004,0.0669768333435058,0.4085218906402588,1.1668473243713378,1.1671455860137938,1.0647296905517578,29.18745708400093,29.283588921950106
550,0.590324878692627,0.5330846786499023,0.0669718265533447,0.4085241794586181,1.166828441619873,1.1671432971954343,1.0647026538848876,29.147173266193647,29.266803997863736
560,0.5902426242828369,0.5331102848052979,0.0669718265533447,0.408519172668457,1.1668391704559329,1.1671467304229737,1.0647630214691162,29.227740901808204,29.28816662851911
570,0.5902788162231445,0.5331127166748046,0.0669751167297363,0.4085175991058349,1.166827154159546,1.167147874832153,1.0647193908691406,29.26802471961548,29.29274433508812
580,0.5902218818664551,0.5331079959869385,0.0669748306274414,0.4085472106933593,1.1668574810028076,1.1671806335449215,1.064743995666504,29.18745708400093,29.259174486915388
590,0.5902811050415039,0.5331490516662597,0.0669732570648193,0.4085484981536865,1.16686692237854,1.1671684741973876,1.0647342681884766,29.18745708400093,29.271381704432745
600,0.5903038501739502,0.5331484794616699,0.0669689655303955,0.4085196018218994,1.1668198585510254,1.167164897918701,1.064741849899292,29.227740901808204,29.27595941100176
610,0.5903213024139404,0.5331503391265869,0.066972541809082,0.4085656642913818,1.1668330192565917,1.1671477317810055,1.0647233963012694,29.207598992904565,29.28664072632944
620,0.5903883934020996,0.5331709384918213,0.0669721126556396,0.408577537536621,1.1668524742126465,1.1671544551849364,1.0647045135498046,29.247882810711843,29.29121843289845
630,0.59037766456604,0.5331902503967285,0.0669769763946533,0.4085829734802246,1.1668403148651123,1.1671451568603517,1.0647106647491456,29.227740901808204,29.2637521934844
640,0.5905596256256104,0.5331926822662353,0.0669745445251464,0.408565092086792,1.1668683528900146,1.1671717643737791,1.064762020111084,29.26802471961548,29.30495155260548
650,0.5905035495758056,0.5331962585449218,0.0669691085815429,0.4085898399353027,1.1668484687805176,1.1671576023101806,1.0647203922271729,29.207598992904565,29.2988479438468
660,0.5905029773712158,0.5331968307495117,0.066974401473999,0.4085543632507324,1.1668699264526368,1.1671862125396728,1.0647783279418945,29.207598992904565,29.25001907377737
670,0.590423583984375,0.533216142654419,0.066981554031372,0.4085600852966308,1.1668707847595214,1.167165470123291,1.064743995666504,29.18745708400093,29.271381704432745
680,0.5905011177062988,0.533245038986206,0.0669711112976074,0.4086040019989013,1.1668534755706788,1.1671507358551023,1.0647243976593017,29.247882810711843,29.29121843289845
690,0.5904850959777832,0.5332283020019531,0.0669795513153076,0.408577537536621,1.16685848236084,1.1671949386596678,1.0647378444671631,29.207598992904565,29.274433508812084
700,0.5905504703521728,0.5332307338714599,0.0669742584228515,0.4085726737976074,1.166806411743164,1.167131996154785,1.064716100692749,29.247882810711843,29.303425650415807
710,0.5904486179351807,0.5332536220550537,0.0669748306274414,0.408550214767456,1.1668270111083985,1.1671212673187257,1.0647378444671631,29.18745708400093,29.283588921950106
720,0.5904832363128661,0.5332798004150391,0.0669696807861328,0.4085532188415527,1.1668380260467528,1.1671531677246094,1.0647062301635741,29.207598992904565,29.262226291294727
730,0.590527582168579,0.5332716464996338,0.0669768333435058,0.4085396289825439,1.1668360233306885,1.1671442985534668,1.064739990234375,29.247882810711843,29.303425650415807
740,0.5904367446899413,0.5332839488983154,0.0669705390930175,0.4085653781890869,1.1668574810028076,1.167165184020996,1.0647212505340575,29.167315175097286,29.269855802243075
750,0.5905324459075928,0.5333181381225586,0.0669765472412109,0.4086074352264404,1.166850757598877,1.167158603668213,1.0647411346435547,29.227740901808204,29.28816662851911
760,0.5905051231384277,0.5333114147186279,0.0669712543487548,0.4085020065307617,1.166844892501831,1.1671491622924803,1.0647422790527343,29.227740901808204,29.25154497596704
770,0.5904776573181152,0.5333398818969727,0.0669705390930175,0.4085916996002197,1.1668258666992186,1.167139148712158,1.064709234237671,29.28816662851912,29.283588921950106
780,0.5905245780944824,0.5333474636077881,0.0669701099395752,0.4085912704467773,1.166828441619873,1.1671234130859374,1.0646893501281738,29.247882810711843,29.303425650415807
790,0.5905308723449707,0.5333523273468017,0.066965103149414,0.4085380554199219,1.1668418884277345,1.1671428680419922,1.0646949291229248,29.147173266193647,29.25459678034638
800,0.5905016899108887,0.5333500385284423,0.0669739723205566,0.4085404872894287,1.1668441772460938,1.167136001586914,1.0647355556488036,29.247882810711843,29.279011215381093
810,0.590621280670166,0.5333692073822022,0.0669765472412109,0.4085357666015625,1.166843605041504,1.167130136489868,1.0647159576416014,29.26802471961548,29.25612268253605
820,0.5905581951141358,0.5333606243133545,0.0669671058654785,0.4086101531982422,1.1668295860290527,1.167141580581665,1.0647658824920654,29.207598992904565,29.25001907377737
830,0.5905760765075684,0.5333805084228516,0.0669726848602294,0.4085503578186035,1.1668357372283935,1.1671345710754395,1.0647462844848632,29.167315175097286,29.282063019760432
840,0.5905384540557861,0.5333893775939941,0.0669779777526855,0.4085748195648193,1.1668344497680665,1.167148733139038,1.0647517204284667,29.18745708400093,29.283588921950106
850,0.5906487464904785,0.5333903789520263,0.0669708251953125,0.4085473537445068,1.16682071685791,1.1671510219573975,1.0647704601287842,29.227740901808204,29.25154497596704
860,0.5905989646911621,0.5334031105041503,0.0669703960418701,0.4085700988769531,1.166806125640869,1.16711368560791,1.0647711753845215,29.207598992904565,29.274433508812084
870,0.5903892517089844,0.5334053993225097,0.0669802665710449,0.4085698127746582,1.1668334484100342,1.1671448707580565,1.0647718906402588,29.207598992904565,29.262226291294727
880,0.5903703689575195,0.5334185600280762,0.0669673919677734,0.4085866928100586,1.166823434829712,1.1671371459960938,1.0647555828094482,29.207598992904565,29.274433508812084
890,0.5904885292053222,0.5334586143493653,0.0669779777526855,0.4086195945739746,1.16683874130249,1.1671616077423097,1.0647555828094482,29.18745708400093,29.259174486915388
900,0.5904860973358154,0.5334352970123291,0.0669663906097412,0.4086165904998779,1.1668218612670898,1.167148447036743,1.064732265472412,29.247882810711843,29.25459678034638
910,0.590436029434204,0.5334536075592041,0.0669729709625244,0.4085390567779541,1.1668202877044678,1.1671345710754395,1.0647136688232421,29.18745708400093,29.259174486915388
920,0.5904830932617188,0.5334827899932861,0.0669722557067871,0.408537483215332,1.1667929649353026,1.1671036720275878,1.0647023677825926,29.18745708400093,29.259174486915388
930,0.5904294490814209,0.5334832191467285,0.0669643878936767,0.4085317611694335,1.166788387298584,1.1671076774597169,1.0646604537963866,29.247882810711843,29.29121843289845
940,0.590406847000122,0.5335012435913086,0.0669782638549804,0.4085439205169677,1.1668397426605224,1.1671357154846191,1.0647046566009521,29.207598992904565,29.28664072632944
950,0.5904357433319092,0.5334959506988525,0.0669726848602294,0.4085955619812011,1.1668131351470947,1.167145013809204,1.0647072315216064,29.26802471961548,29.25612268253605
960,0.5904939651489257,0.5335258483886719,0.0669675350189209,0.4085854053497314,1.1668440341949462,1.1671440124511718,1.0647289752960205,29.26802471961548,29.280537117570763
970,0.590429162979126,0.5335277080535888,0.0669811248779296,0.408594274520874,1.1668443202972412,1.1671427249908446,1.0647294044494628,29.247882810711843,29.29121843289845
980,0.5904480457305908,0.5335580348968506,0.0669734001159668,0.4085909843444824,1.166855621337891,1.1671690464019775,1.0647152423858641,29.18745708400093,29.259174486915388
990,0.5905112743377685,0.5335683345794677,0.0669746875762939,0.4085297584533691,1.166822576522827,1.1671308517456054,1.064719533920288,29.227740901808204,29.27595941100176
1000,0.5905484676361084,0.5335649013519287,0.0669699668884277,0.4085783958435058,1.1668254375457765,1.1671548843383788,1.0647324085235594,29.227740901808204,29.28816662851911
1010,0.5904544830322266,0.5335546016693115,0.0669699668884277,0.4085698127746582,1.16683988571167,1.1671312808990475,1.064724540710449,29.247882810711843,29.25459678034638
