timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,4471196,3768282,483411,2833055,8228650,8232716,7442094,27424,19925
10,4470183,3768124,483396,2832446,8168080,8170849,7397537,27472,19934
20,4472312,3768358,483324,2832440,8158833,8161142,7391584,27472,19926
30,4472274,3768400,483314,2832233,8157203,8159475,7390127,27456,19923
40,4472506,3768509,483379,2832239,8157142,8159248,7389965,27432,19919
50,4472937,3768647,483379,2831845,8157032,8159319,7389539,27448,19930
60,4471112,3768858,483316,2832220,8157180,8159341,7389260,27424,19933
70,4470192,3768863,483298,2832563,8157007,8159169,7389409,27456,19931
80,4471296,3768799,483388,2832180,8157665,8158943,7389009,27448,19922
90,4471305,3769134,483333,2832047,8156579,8158813,7389226,27472,19934
100,4471423,3769357,483303,2832107,8156455,8158802,7388692,27456,19939
110,4471723,3769240,483303,2831949,8156353,8158676,7389057,27480,19935
120,4470991,3769071,483344,2832013,8157046,8158485,7388947,27448,19922
130,4470331,3769354,483237,2831421,8156873,8157579,7389211,27448,19922
140,4470405,3769270,483238,2831481,8156328,8157578,7389096,27432,19927
150,4471527,3769417,483195,2831542,8156251,8157546,7389155,27488,19945
160,4470893,3769608,483201,2831852,8156777,8158256,7388465,27472,19942
170,4470925,3769859,483203,2831601,8156159,8158867,7388583,27448,19906
180,4471065,3770452,483140,2831791,8155828,8159433,7388574,27456,19923
190,4470544,3770029,483160,2831450,8156292,8158803,7388832,27440,19920
200,4471310,3770405,483322,2831250,8155529,8158076,7388906,27448,19922
210,4470325,3770140,483126,2831435,8155753,8157750,7387945,27472,19934
220,4471043,3770760,483172,2831857,8156588,8159569,7389610,27424,19941
230,4471098,3770796,483138,2832028,8156505,8160201,7389984,27456,19931
240,4470310,3770640,483147,2832076,8156203,8159072,7389730,27464,19948
250,4469964,3770841,483212,2831524,8155531,8158567,7388941,27456,19915
260,4471393,3770901,483158,2832233,8156565,8159489,7390122,27464,19924
270,4470970,3771064,483153,2831868,8156245,8159034,7389816,27440,19928
280,4470209,3771319,483098,2832091,8155853,8158873,7389275,27472,19950
290,4470395,3771368,483153,2831769,8156091,8158722,7389730,27464,19972
300,4469458,3771238,483174,2831830,8155832,8158254,7389828,27432,19919
310,4469086,3771882,483159,2831922,8156249,8158322,7391392,27456,19891
320,4472138,3771334,483241,2831595,8156928,8157852,7393411,27456,19915
330,4471803,3771594,483213,2831905,8156250,8158197,7399460,27464,19908
340,4471416,3772223,483121,2832400,8156527,8159510,7409877,27456,19923
350,4469355,3771506,483160,2831675,8156527,8157836,7416519,27464,19916
360,4469534,3772062,483200,2832012,8155888,8158179,7416083,27448,19938
370,4471128,3772281,483263,2831630,8156648,8157952,7416707,27456,19931
380,4471106,3772523,483174,2831802,8155747,8158502,7409812,27472,19926
390,4470691,3772095,483127,2832171,8156260,8158375,7402699,27480,19927
400,4471926,3772402,483149,2831838,8156333,8158398,7398001,27448,19914
410,4471639,3772405,483212,2832324,8157162,8158502,7394992,27480,19919
